movie,tokenCount,characterCount,sectionCount,afraid,amused,angry,annoyed,dont_care,happy,inspired,sad,totalProbSum
programthe,13278,66,1369,0.109481129790197,0.135139266017315,0.110181827491005,0.122036789157834,0.13388984001661,0.122438530988013,0.145501597343794,0.121331019195232,153.84723107076
prometheus,13135,50,1188,0.119840035350887,0.133230327460317,0.112209851123307,0.119323702569887,0.129667539451071,0.11843646589449,0.140093746734829,0.127198331415212,70.7476858354547
prophecythe,12245,44,1386,0.115912869680364,0.130925724760675,0.114897652786868,0.121704176073595,0.130000381799384,0.116034973479776,0.142346431478237,0.128177789941102,98.9030440240787
psycho,14446,32,1080,0.115531397638566,0.131626373448609,0.116759050634321,0.123823107309887,0.130937144157161,0.116404942953633,0.139197317696483,0.12572066616134,181.326976171479
pulpfiction,13399,45,1618,0.117119889770386,0.131679952117689,0.118494539725934,0.124729441686512,0.129995570262237,0.115149566704788,0.138187409544115,0.124643630188339,149.973518325713
punchdrunklove,7108,43,1198,0.119511160286627,0.129857053534891,0.122943962744985,0.127668208701053,0.129308107746684,0.113282977090739,0.133270096455608,0.124158433439414,94.9638372687912
quantumproject,2948,23,335,0.11790034485126,0.133811939750138,0.112757519033128,0.120963623005887,0.130331352851366,0.118183870661044,0.13895865526138,0.127092694585797,13.2395696493942
raisingarizona,12165,40,1242,0.118369906050799,0.130466180146257,0.119052237296561,0.123040320933371,0.129320975406211,0.116655759037228,0.135437009739476,0.127657611390097,100.275268906099
rambofirstbloodiithemission,13655,32,1255,0.123008991664769,0.129843021348667,0.116218475843561,0.120855276257565,0.128333597802387,0.117039643457333,0.135977395155361,0.128723598470357,80.3601856713873
rearwindow,18242,19,1960,0.116000141014023,0.13339540400341,0.115126158763368,0.121491022921099,0.131511604933939,0.117093883465625,0.138047361014545,0.127334423883991,203.583873135442
reindeergames,13683,34,1539,0.113093439182157,0.133546470126157,0.114264256319513,0.122709498145025,0.132178495780851,0.117824572689151,0.142760091083692,0.123623176673455,129.276361835324
relicthe,14832,49,1406,0.118865722533334,0.132142578318243,0.113946158596651,0.121096415677451,0.129903639761509,0.117160031978612,0.14076618108555,0.126119272048652,126.031488600734
residentevil,11625,46,1140,0.116037358280198,0.134287769955113,0.11043852803705,0.119767669711584,0.131083879054,0.119098988340648,0.143979455160502,0.125306351460904,77.4878951275905
ringu,8103,44,843,0.121133228411927,0.130203925500931,0.120238151203595,0.123540093285137,0.128450966865023,0.114121904010976,0.13333921862722,0.128972512095191,74.1040612273094
riseoftheguardians,14182,92,1668,0.117073876886969,0.134972091836182,0.112069457630647,0.12106686829465,0.131841319883452,0.117912507051971,0.14046992964071,0.12459394877542,108.62164331588
rko281,11701,52,1289,0.113521267578339,0.135116318929952,0.112682624523236,0.123079394581161,0.133212597271669,0.117906786566421,0.142506083435589,0.121974927113633,102.355973357899
rockthe,12949,119,1421,0.121626853075312,0.130500258384922,0.117877091943235,0.122257785055314,0.127560866200965,0.117290630884776,0.135390840006097,0.127495674449378,87.0151722454486
rocky,11893,50,1380,0.118998516007254,0.13433941272486,0.117019718925901,0.123378430433145,0.129702097595288,0.115391589403369,0.136061963275031,0.125108271635153,100.894281480334
ronin,13218,27,1140,0.119216086764669,0.131456328450787,0.117412552038691,0.123254561395502,0.129840874427129,0.11547896554814,0.13704491845754,0.126295712917542,143.902902677809
runawaybride,12740,49,1587,0.112770634797205,0.134112004599782,0.11500410378383,0.124475096034597,0.13201367841418,0.117011554932359,0.142573072014757,0.12203985542329,129.607995314072
rushhour,14419,57,1458,0.120077927458601,0.130919845988926,0.118538884519338,0.123072211466053,0.1271715646166,0.115716476912313,0.135608589342443,0.128894499695725,135.834760105811
rushhour2,9703,27,1205,0.115203462489614,0.133692207267004,0.115499333502752,0.122671740717391,0.132129179105713,0.117094561664944,0.14040682916476,0.123302686087821,88.5987925164822
saltonseathe,10946,40,1598,0.112586279502043,0.133796069486007,0.116120804372215,0.124587394155448,0.131218176116673,0.117747929231643,0.141618258726756,0.122325088409215,98.2577349329136
sandlotkidsthe,9741,101,1485,0.11048069008774,0.134791941574559,0.11229832366256,0.122385012426404,0.13203436449321,0.120607357138206,0.144270921342125,0.123131389275196,97.0699863082762
savingmr.banks,11353,124,1717,0.117051373406782,0.13159038491621,0.118032034318507,0.124028732325819,0.129692390872643,0.115698490894457,0.138443653006976,0.125462940258606,108.437170203117
savingprivateryan,11323,100,1346,0.114320158205495,0.135998862893575,0.114554680631063,0.121485590773243,0.130899577289713,0.117512887845628,0.140181609971284,0.125046632389999,107.159929718119
scream,11112,37,1524,0.115440993701494,0.132181580330479,0.115242567106767,0.122311134886643,0.131330033269706,0.116466623465986,0.140442621371802,0.126584445867123,91.6909427579741
scream2,10676,59,1300,0.114501649763373,0.133289752716669,0.114062354234723,0.122045260892194,0.131671950133323,0.116822723522812,0.142233231594976,0.125373077141929,87.6491857707222
se7en,18533,64,1766,0.116831219396957,0.131731853003139,0.116605164996735,0.122480321627948,0.129939250330803,0.11678220301081,0.138875847102161,0.126754140531447,187.187645829657
searchersthe,15807,41,1690,0.118416629677137,0.131359684155344,0.115983046111049,0.121747456079259,0.130295050156917,0.118241766184946,0.138234416947301,0.125721950688048,150.876732837659
senseandsensibility,13827,28,1862,0.117212566957757,0.131372274065353,0.117900566363487,0.123802624515435,0.128687832399849,0.114864800331615,0.138418527911387,0.127740807455117,127.97578319646
sexliesandvideotape,7580,11,1183,0.118503896118379,0.131066148858844,0.122175058574991,0.128189229115117,0.128685213423765,0.111390571155374,0.136883172683278,0.123106710070252,108.752784133518
shakespeareinlove,11214,72,1578,0.114523177882262,0.133293993409561,0.114392908443042,0.122446979231523,0.130811867211019,0.117619276350878,0.141046480653255,0.12586531681846,97.8121896547547
shampoo,11230,60,1857,0.114845538691648,0.132720891976568,0.118076050350889,0.125955363558207,0.131477698127335,0.114639117396866,0.139728534169652,0.122556805728836,142.980235282571
shawshankredemptionthe,14704,53,1535,0.119542899451721,0.131023698042618,0.119888269596545,0.124224126078242,0.128994767188863,0.115291419857065,0.13439049020362,0.126644329581326,170.04596896693
shivers,10134,28,589,0.116473326934721,0.132094379904329,0.114506592726319,0.121658392081775,0.131020098114615,0.116886504539998,0.14084150109203,0.126519204606212,76.5012627475565
shrekthethird,10943,113,1519,0.114237247132519,0.133324572201863,0.113008470554961,0.121483535986804,0.131595994085597,0.12013940297799,0.140004571261539,0.126206205798727,85.5196743828409
sideways,12635,37,1693,0.118853804769074,0.13417566492595,0.11414112814316,0.122872774446744,0.130966814364472,0.115592634141907,0.140135164680514,0.123262014528179,154.588143501772
signs,11858,25,1075,0.119675249045623,0.130819673949187,0.116210880958497,0.121736576102665,0.129523675731759,0.115846571102103,0.137110024962383,0.129077348147784,105.590126901349
silenceofthelambs,15739,42,1306,0.116476024002537,0.133046350718424,0.117378607691289,0.123545161395238,0.129722022638842,0.117006334455031,0.138393797036412,0.124431702062228,136.051597316628
silverbullet,13093,203,1756,0.117137597934259,0.131225680005883,0.116004815232671,0.122971857418823,0.130422642004846,0.116994326675466,0.138780000755877,0.126463079972175,117.658253570447
sisteract,13157,52,1716,0.114719219420727,0.132680983192242,0.115864208965059,0.123808736976818,0.131641226005385,0.115709454145975,0.141406060322104,0.124170110971688,118.244269343794
sixthsensethe,12025,40,1275,0.117689210246253,0.131110304642035,0.116806023343821,0.123018520903905,0.129516212464251,0.114773697911689,0.139331974056968,0.127754056431078,120.338217849076
sleepyhollow,13230,35,1472,0.119149135703777,0.129238067070367,0.116502088944819,0.12046610232975,0.128511781830496,0.116110893634012,0.138758382584387,0.131263547902393,119.862714400814
slingblade,10077,33,1097,0.116778600032728,0.131127527662074,0.119272373785346,0.126142158902841,0.129811028290193,0.113931149310053,0.139091833442487,0.123845328574278,160.032472925045
snowfallingoncedars,15001,127,2112,0.124687743572102,0.127744955554017,0.124325836184409,0.125543056289691,0.126500985782832,0.1116871537999,0.129963943966777,0.129546324850272,180.039869487233
soimarriedanaxemurderer,9837,56,1275,0.114739703845273,0.132955716517785,0.114919352225332,0.12330473161442,0.132180722228457,0.115981051327142,0.141276125905002,0.12464259633659,102.586670119928
solaris,5877,7,867,0.117440402968795,0.132338107899089,0.118175995089642,0.125481335026498,0.129435341858267,0.113268405409464,0.139333610464423,0.124526801283822,59.4526806387235
soldier,17084,35,1187,0.121688895695315,0.1310578119541,0.115488325977609,0.120250018011172,0.129623084675242,0.116855868067443,0.13654161020667,0.12849438541245,139.901445141295
someonetowatchoverme,10709,35,1322,0.114177047247076,0.133354182186725,0.115047965515958,0.123668207528161,0.13188484752461,0.11716994824119,0.1410230314694,0.123674770286881,97.524821677242
spareme,7802,209,1097,0.118189975811587,0.131267439268075,0.118671161011665,0.124321606710884,0.130056388700259,0.115172304879913,0.136567527093924,0.125753596523693,63.4236867722247
sphere,11445,17,2058,0.121416748663483,0.13034144776016,0.120811164724855,0.125098160643462,0.128156409921522,0.113249340188025,0.134696443221849,0.126230284876646,116.531536778869
spiderman,13108,47,1653,0.116124964305235,0.13317962126846,0.112941256179101,0.122286292153886,0.132118081672842,0.11867169203958,0.140613031230402,0.124065061150494,127.148367466999
starman,14458,50,1671,0.114944296144024,0.135028432951175,0.111967478388531,0.121253748828939,0.133939661580956,0.117537792583883,0.139027242460795,0.126301347061697,151.45449378756
starshiptroopers,12248,67,1754,0.115168037429019,0.133583235429768,0.114108230082691,0.12288892407634,0.13080427539784,0.117630246288144,0.142141308282652,0.123675743013546,118.927446196902
startrekiithewrathofkhan,9831,38,1571,0.120047044611816,0.132476732798142,0.116829898322536,0.122926127218743,0.128878361656733,0.11601489120683,0.137462100472655,0.125364843712546,71.0063468478641
startreknemesis,10732,36,1392,0.117574116415928,0.133010977019662,0.113375397902762,0.122445066988262,0.130098339938425,0.117663780315572,0.142550652420854,0.123281668998534,78.3929887569024
starwarsanewhope,17230,66,2202,0.12206048452148,0.131306742467073,0.114865558908712,0.120398682596636,0.131416291912817,0.116303566717476,0.135764354308842,0.127884318566964,153.234085753586
starwarsattackoftheclones,12820,132,1470,0.117314375977163,0.130756497600025,0.118038761631732,0.124536315076981,0.128230107537115,0.116184765505081,0.140214914597485,0.124724262074419,111.043131452092
starwarstheempirestrikesback,13934,50,1644,0.122883120585468,0.130529336288066,0.113823737740538,0.12004306883973,0.129188334611259,0.118491844246968,0.139032462379427,0.126008095308544,98.6328991917292
stateandmain,10081,50,1713,0.119612255341499,0.130756758342871,0.12056949585571,0.125161446020636,0.129801508851866,0.114349919429393,0.133918711824545,0.125829904333481,151.748977296273
stationwest,12083,32,1604,0.110994967549421,0.134542752551528,0.113148089380835,0.122950554909842,0.132951549903269,0.118425934020615,0.144676256649331,0.122309895035158,130.61227546095
stepmom,13507,31,2107,0.119536101496007,0.13037396607259,0.120736627789999,0.125914842379042,0.128877878996922,0.113046522519925,0.135738695914952,0.125775364830562,178.204926034569
stingthe,12156,46,1236,0.110947115406613,0.135438245441293,0.112129808919773,0.123079750347336,0.133078549899594,0.119528054828062,0.144942400633411,0.120856074523919,137.932638151366
storytelling,4178,35,751,0.112803668552292,0.132242580433349,0.115714970149771,0.125317450224889,0.130626637096572,0.114791761587039,0.145339950968194,0.123162980987895,37.9091094972561
strangedays,17470,51,1257,0.115943681258072,0.133938673619816,0.113496696809514,0.122683112581227,0.132058653981643,0.117105119456927,0.141252815603312,0.123521246689489,188.519169597235
sugarandspice,9207,52,1069,0.118062833509042,0.130067696412443,0.120243363895013,0.12439279221357,0.129348739745504,0.116754334697537,0.135094731963135,0.126035507563756,93.3225077146297
super8,13217,81,1504,0.116400077116116,0.133279564462413,0.115685674994479,0.122870421159065,0.130769968266018,0.116190392095665,0.139062810507376,0.125741091398868,135.835098056744
sweetsmellofsuccess,18236,45,1742,0.120012470958008,0.130172224836227,0.121621473639299,0.125963462937303,0.129605651291662,0.114693702026957,0.132484997832365,0.125446016478178,208.26634766772
swingers,8205,27,1216,0.113292195305203,0.134002812215384,0.117012220587775,0.125503270458667,0.132416651906229,0.116459778590397,0.139767839126466,0.12154523180988,81.2777174167268
takeshelter,10439,41,1125,0.118313035669806,0.131558466584651,0.114198985459613,0.122408371391757,0.131204618540934,0.117012809461384,0.13959210133198,0.125711611559875,91.2804823430015
takingsides,7656,32,825,0.124127735882788,0.127590564342776,0.125887426096675,0.127637981225615,0.126091122714522,0.111704150537027,0.130232917827505,0.126728101373093,95.4785843041353
talentedmr.ripleythe,10225,31,1241,0.116510930025885,0.132390502520527,0.118364082852707,0.125158711624254,0.130085056264416,0.114228404154586,0.138851899151505,0.124410413406119,105.346463176363
taxidriver,12919,44,985,0.118633933267781,0.131770798933558,0.117993024030918,0.124509189722637,0.130314577096371,0.114957276593326,0.136662478787856,0.125158721567553,127.704233174014
ted,13276,124,1678,0.112454761200771,0.136089813143678,0.111651538151885,0.122247687851606,0.134450210024126,0.119193095853132,0.141721364221858,0.122191529552942,137.86423139907
terminator,14455,55,1233,0.119736696528398,0.130653625304276,0.1144348128539,0.120498481551148,0.131623853649447,0.118161487364295,0.135540903396539,0.129350139351998,82.865857537371
terminator2judgementday,18092,44,1071,0.118320253590742,0.132291106401734,0.113049584342414,0.120590438910131,0.131766111006247,0.118963344495545,0.139115970126993,0.125903191126195,142.277515183825
thingthe,11314,15,1326,0.112951375623708,0.135755386921571,0.110536369401258,0.120584668321854,0.132556778839611,0.119363424311979,0.145192187619207,0.123059808960812,82.7461957988909
thirteendays,17410,62,1804,0.117708632478364,0.129142226174081,0.125539776113425,0.133593573514346,0.127023671035487,0.117195346104218,0.129770601198275,0.120026173381804,212.088686163565
threekings,13232,55,1744,0.118351810877529,0.130941930253502,0.118472979129504,0.121966184876254,0.128073790191333,0.116734375638097,0.138521953899346,0.126936975134434,116.784755169438
threekingsspoilsofwar,12340,18,1387,0.116808203020218,0.131505029293327,0.119001614677608,0.125319400393766,0.129966552501224,0.11475510900938,0.138501508199474,0.124142582905003,195.820180995229
thunderheart,15948,41,1286,0.11907444938646,0.131743237533952,0.116558295479417,0.122279048407989,0.12967346094752,0.116142127227121,0.137184056999925,0.127345324017616,160.587629774992
timemachinethe,11603,105,728,0.115053373267268,0.133215266158104,0.107789968626884,0.11920733136594,0.134312339676945,0.121222439012021,0.143013098371084,0.126186183521755,138.773161306404
tombstone,15530,64,1646,0.114087343881904,0.132599850803999,0.116736584858242,0.124527316973769,0.13056730188751,0.11713909359386,0.141056961952537,0.12328554604818,162.441811903085
tomorrowneverdies,17545,117,1768,0.121628862690698,0.130938995788393,0.117127438815188,0.12182889167194,0.128707787113424,0.119561075275854,0.13430172972045,0.125905218924053,142.440160916136
tosleepwithanger,12242,39,1196,0.115412517589764,0.131687196345036,0.115980000667393,0.122974639099266,0.130169449518449,0.114913588205762,0.141429103085643,0.127433505488687,151.032895776587
totalrecall,9929,69,1014,0.121730102799021,0.131387151042885,0.116093237410112,0.121295630442237,0.128759105603403,0.116004407178698,0.136623795722888,0.128106569800756,70.3985705700481
toystory,11052,54,1493,0.11256575729394,0.134801962921937,0.110617357324583,0.121428099577017,0.13352423803757,0.120738966455887,0.143492778926676,0.12283083946239,71.0068774169391
traffic,15480,98,1767,0.116958978158136,0.131810145388921,0.118327767553197,0.124038188423918,0.128184285994125,0.11508758850486,0.139920299400507,0.125672746576336,168.643318605217
tremors,12751,21,1322,0.112301214301788,0.134738897592677,0.11054183669652,0.121323091882718,0.130944432712515,0.119052360124472,0.147035592763819,0.124062573925492,107.79358631662
truelies,15798,55,1710,0.11562879619767,0.133148714645954,0.114468451426803,0.122377891790558,0.130748832757537,0.117453776428613,0.140759864547043,0.125413672205822,146.68273819796
unbreakable,12511,77,1216,0.115679974830087,0.133535206663578,0.111515374327619,0.120122674515913,0.131492755291008,0.118220975428755,0.142303285546328,0.127129753396711,115.396419383655
underfire,14256,63,1274,0.119599184607329,0.131899231812148,0.117476574300607,0.12226385256739,0.12909929190404,0.117118642101958,0.135230097466436,0.127313125240092,135.765438155337
upintheair,10373,105,1509,0.113092983727333,0.134077339533817,0.112646485920355,0.123403877170333,0.131792139748433,0.117100460903656,0.144673753369045,0.123212959627027,113.88643187286
uturn,12788,124,1537,0.112580852838169,0.133848546441061,0.115667041868093,0.124212901887872,0.131992970657022,0.115359795021052,0.143699632355844,0.122638258930888,167.873703243149
verdictthe,10760,41,1275,0.117548798122786,0.12985022750139,0.124823194721981,0.127433842271549,0.128821824728213,0.1145995465533,0.133403679565225,0.123518886535557,137.361498286878
verybadthings,9529,27,1403,0.119016836916674,0.13004851802597,0.121904717523099,0.125855606419651,0.129055384514111,0.113886170070558,0.134078643216031,0.126154123313905,101.074786796758
vforvendetta,12833,57,1877,0.12013129335375,0.130208172699343,0.11854943797911,0.123439232485835,0.128304117820525,0.114297160550891,0.13847856558493,0.126592019525615,112.51653261561
walkingtall,3321,41,629,0.118038560057029,0.129758434002008,0.120573126933746,0.123632164911318,0.129138812876901,0.115501325857902,0.135715292131069,0.127642283230027,28.4150119797258
wallstreet,15834,64,1436,0.111862904324206,0.135284297374339,0.114119226243589,0.124151012376486,0.132568413692658,0.118141282183005,0.14292299734893,0.120949866456786,181.184076971959
warhorse,12379,102,1319,0.114382034488281,0.133008881605489,0.113630872930609,0.121586722124875,0.130909459997255,0.118962118214203,0.142849348854132,0.124670561785156,109.543029975208
waroftheworlds,8446,34,1045,0.117779322344027,0.132172834935056,0.114060258629075,0.122332355350856,0.130446570573821,0.11560938747234,0.141502730437024,0.126096540257801,97.6744362213319
whatliesbeneath,9109,21,1491,0.114447994928409,0.133792950586566,0.115367672496231,0.12332976268083,0.131195186774411,0.115545826787225,0.141760377892677,0.124560227853652,80.34423291549
whenastrangercalls,9599,44,1105,0.11334176879373,0.132841543659278,0.114430667538554,0.122652605307251,0.132180810825816,0.118305606551188,0.141135855510026,0.125111141814158,94.1478436669646
whitesquall,14485,49,1835,0.11626163519108,0.131351500650782,0.117346316346751,0.12408270837549,0.129029161371598,0.117052383913992,0.139996043353577,0.124880250796729,137.848249850047
whosyourdaddy,11246,51,1438,0.113780840117229,0.133388565469173,0.115587017972812,0.123798161754975,0.130311565459277,0.115180883935888,0.143812035968983,0.124140929321662,100.919192987803
wildatheart,13528,48,1632,0.119484541606282,0.131130573599142,0.119414796600348,0.124513058479184,0.129821830123269,0.114537208014172,0.134864112806161,0.126233878771443,164.06699968177
winwin,9935,51,1783,0.108475827330092,0.1331683293687,0.114145300712714,0.124231056374784,0.133849716113904,0.122690225978241,0.143355301934911,0.120084242186653,111.945985901753
witness,11540,36,1154,0.112157869786776,0.135513909155334,0.112666385225719,0.121152964696943,0.131180384864417,0.118873709227418,0.145156328392023,0.12329844865137,112.366440847449
wonderboys,11779,41,1726,0.117040757691568,0.132353911437635,0.118304054412512,0.125203554906702,0.130442573898002,0.114718903891372,0.137058594264267,0.124877649497943,122.129399632812
worldisnotenoughthe,13288,32,1431,0.121387136253616,0.132241448948383,0.115475371458743,0.120174871410625,0.128365958572372,0.117511519364914,0.13736116493851,0.127482529052837,105.613328773871
xfilesfightthefuturethe,14284,43,1132,0.122315106071016,0.131505395157646,0.115920683738723,0.121744614341003,0.128807775714046,0.116035658255945,0.136012617066499,0.127658149655122,117.843961287501
xmen,14427,52,1189,0.120813428080307,0.131904106984876,0.112698066307695,0.120653968844334,0.129525702189696,0.1173069965122,0.139840197730993,0.127257533349899,116.252933770258
xxx,12526,25,1192,0.115949137197002,0.133967873456816,0.114059336893946,0.122533451168868,0.130990868396536,0.11732052206525,0.141790734894901,0.123388075926682,123.183613042001
youcancountonme,9278,20,1360,0.116482871872571,0.131743998080319,0.118459601335121,0.125803003016186,0.130148887060965,0.114418284553856,0.139071534004971,0.123871820076012,120.489983127143
