id|movie|tokenCount|characterCount|sectionCount|anger|anticipation|disgust|fear|joy|sadness|surprise|trust|angerPercentile|anticipationPercentile|disgustPercentile|fearPercentile|joyPercentile|sadnessPercentile|surprisePercentile|trustPercentile
182|helpthe|17538|47|2174|0.0254304937849242|0.0447029307788801|0.0181320561067397|0.024233093853347|0.0417949595164785|0.0267419318052229|0.0280533698255217|0.0453301402668491|0.103365384615385|0.615384615384615|0.25|0.00721153846153846|0.8125|0.0841346153846154|0.209134615384615|0.355769230769231
183|henryfool|14257|34|1668|0.0359823244721891|0.0444693834607561|0.0299501999018026|0.0400505015080311|0.0291085081012836|0.0368240162727081|0.0272848425334923|0.0432068457599776|0.495192307692308|0.608173076923077|0.860576923076923|0.360576923076923|0.401442307692308|0.670673076923077|0.175480769230769|0.274038461538462
184|henryscrime|10742|36|1899|0.0300688884751443|0.052504189164029|0.0170359337181158|0.0370508285235524|0.0416123626885124|0.025228076708248|0.0304412586110594|0.0565071681251164|0.269230769230769|0.913461538461539|0.173076923076923|0.259615384615385|0.810096153846154|0.0504807692307692|0.411057692307692|0.788461538461538
185|hesher|13443|27|1428|0.0304247563787845|0.0323588484713234|0.0260358550918694|0.0345161050360783|0.0212750130179275|0.0340697760916462|0.0267797366659228|0.0371196905452652|0.300480769230769|0.0264423076923077|0.71875|0.177884615384615|0.0913461538461538|0.507211538461538|0.139423076923077|0.0721153846153846
186|highfidelity|14272|24|1511|0.0579456278026906|0.0461743273542601|0.0516395739910314|0.0579456278026906|0.0367152466367713|0.0647421524663677|0.0298486547085202|0.0398682735426009|0.963942307692308|0.689903846153846|0.997596153846154|0.807692307692308|0.673076923076923|0.997596153846154|0.348557692307692|0.134615384615385
187|highlander|10086|76|1365|0.0348998611937339|0.0407495538370018|0.0228038865754511|0.0502676977989292|0.0323220305373786|0.0380725758477097|0.0301407892127702|0.0522506444576641|0.456730769230769|0.384615384615385|0.560096153846154|0.629807692307692|0.509615384615385|0.71875|0.379807692307692|0.680288461538462
188|hollowman|14009|14|1746|0.038618031265615|0.032193589835106|0.0210578913555571|0.0478263973160111|0.0147048326076094|0.033549860803769|0.0260546791348419|0.0371903776143908|0.588942307692308|0.0216346153846154|0.466346153846154|0.557692307692308|0.00480769230769231|0.466346153846154|0.120192307692308|0.0769230769230769
189|hostage|13938|66|1693|0.0395322140909743|0.0295594776868991|0.0187975319271058|0.0501506672406371|0.0173626058258|0.0312813890084661|0.0252546993829818|0.0469938298177644|0.627403846153846|0.00480769230769231|0.310096153846154|0.622596153846154|0.0192307692307692|0.317307692307692|0.0913461538461538|0.423076923076923
190|houseof1000corpses|12275|33|1316|0.0434215885947047|0.0408146639511202|0.0353564154786151|0.0504276985743381|0.0414663951120163|0.0424439918533605|0.0307942973523422|0.0491242362525458|0.737980769230769|0.394230769230769|0.949519230769231|0.639423076923077|0.800480769230769|0.855769230769231|0.439903846153846|0.557692307692308
191|howtotrainyourdragon2|11586|23|1222|0.0453996202313137|0.0523045054375971|0.0183842568617297|0.081218712238909|0.0339202485758674|0.0304678059727257|0.0395304678059727|0.0422924218884861|0.805288461538462|0.911057692307692|0.276442307692308|0.990384615384615|0.574519230769231|0.254807692307692|0.920673076923077|0.242788461538462
192|hudsuckerproxythe|15197|99|1382|0.0250049351845759|0.0560636967822597|0.0161216029479503|0.031519378824768|0.031453576363756|0.0275054287030335|0.031387773902744|0.0496150556030796|0.0889423076923077|0.954326923076923|0.115384615384615|0.103365384615385|0.478365384615385|0.137019230769231|0.483173076923077|0.586538461538462
193|humannature|11532|26|1229|0.0284425945195976|0.047173083593479|0.0287894554283732|0.0383281304197017|0.0522025667707249|0.0330385015608741|0.033905653832813|0.0565383281304197|0.206730769230769|0.737980769230769|0.824519230769231|0.314903846153846|0.971153846153846|0.418269230769231|0.689903846153846|0.793269230769231
194|iamsam|13351|47|1467|0.0308591116770279|0.0492097970189499|0.0193243951763913|0.0360272638753651|0.0415699198561905|0.0323571268069808|0.0295108980600704|0.0536289416523107|0.3125|0.8125|0.346153846153846|0.221153846153846|0.807692307692308|0.384615384615385|0.324519230769231|0.723557692307692
195|icestormthe|11068|42|1366|0.0310805926996747|0.0365016263100831|0.0262920130104807|0.0314419949403686|0.0299060354174196|0.0271955186122154|0.0261113118901337|0.0410191543187568|0.317307692307692|0.149038461538462|0.728365384615385|0.100961538461538|0.423076923076923|0.120192307692308|0.122596153846154|0.1875
196|illdoanything|13889|69|1472|0.0388796889624883|0.050327597379221|0.0291597667218662|0.0434876520987832|0.0421196630426957|0.0452156382748938|0.0321117431060552|0.0540715674274606|0.600961538461538|0.848557692307692|0.836538461538462|0.454326923076923|0.819711538461539|0.911057692307692|0.538461538461538|0.735576923076923
197|independenceday|15666|102|1870|0.0386824971275373|0.0429592748627601|0.0218307162006894|0.0568109281246011|0.0244478488446317|0.031277926720286|0.0323630792799694|0.0605132133282267|0.591346153846154|0.528846153846154|0.512019230769231|0.793269230769231|0.182692307692308|0.314903846153846|0.560096153846154|0.855769230769231
198|indianajonesandtheraidersofthelostark|16175|31|960|0.0445749613601237|0.0424729520865533|0.0223802163833076|0.0560741885625966|0.0281916537867079|0.0306027820710974|0.0319629057187017|0.0482843894899536|0.790865384615385|0.490384615384615|0.533653846153846|0.776442307692308|0.348557692307692|0.269230769230769|0.528846153846154|0.521634615384615
199|indianajonesandthetempleofdoom|18642|21|1401|0.0608840253191718|0.048868147194507|0.0306297607552838|0.0700032185387834|0.0314343954511319|0.0393198154704431|0.0436648428280227|0.0448449737152666|0.975961538461539|0.802884615384615|0.879807692307692|0.959134615384615|0.475961538461538|0.776442307692308|0.971153846153846|0.336538461538462
200|indianajonesiv|22395|36|1107|0.058584505469971|0.0497878990846171|0.0230855101585175|0.0574681848626926|0.0364813574458585|0.0358562179057825|0.0435811565081491|0.0625586068318821|0.971153846153846|0.836538461538462|0.588942307692308|0.795673076923077|0.665865384615385|0.617788461538462|0.96875|0.884615384615385
201|insiderthe|14807|74|1612|0.0291753900182346|0.0353211318970757|0.0153981225096238|0.0351860606469913|0.0190450462619032|0.0301884243938678|0.0199905450124941|0.0476801512798001|0.230769230769231|0.105769230769231|0.0817307692307692|0.194711538461538|0.0360576923076923|0.235576923076923|0.00240384615384615|0.478365384615385
202|insidious|12434|24|1244|0.0293549943702751|0.034984719317999|0.0197040373170339|0.0365932121602059|0.0235644201383304|0.0353868425285507|0.0257358854753096|0.0320894322020267|0.240384615384615|0.0889423076923077|0.389423076923077|0.242788461538462|0.158653846153846|0.596153846153846|0.110576923076923|0.0120192307692308
203|insomnia|13994|35|1707|0.0339431184793483|0.0383021294840646|0.0191510647420323|0.0411604973560097|0.0245105045019294|0.0339431184793483|0.0343004144633414|0.0398027726168358|0.425480769230769|0.247596153846154|0.331730769230769|0.399038461538462|0.185096153846154|0.495192307692308|0.704326923076923|0.132211538461538
204|interviewwiththevampire|12460|29|1458|0.0500802568218299|0.0533707865168539|0.0421348314606742|0.0752006420545746|0.0520064205457464|0.0608346709470305|0.0439807383627608|0.0419743178170145|0.901442307692308|0.935096153846154|0.983173076923077|0.978365384615385|0.96875|0.990384615384615|0.973557692307692|0.223557692307692
205|intolerablecruelty|9421|56|1317|0.0324806283833988|0.0507377136185118|0.0190001061458444|0.0405477125570534|0.0482963591975374|0.0335420868273007|0.0342851077380321|0.0548774015497293|0.362980769230769|0.862980769230769|0.324519230769231|0.377403846153846|0.939903846153846|0.463942307692308|0.701923076923077|0.766826923076923
206|invictus|16252|47|1514|0.0312576913610633|0.0445483632783657|0.0165518090081221|0.0354417917794733|0.0349495446714251|0.0279350233817376|0.0285503322667979|0.0658995815899582|0.329326923076923|0.610576923076923|0.141826923076923|0.206730769230769|0.615384615384615|0.151442307692308|0.230769230769231|0.927884615384615
207|istillknowwhatyoudidlastsummer|11513|29|1354|0.0355250586293755|0.0355250586293755|0.0202379918353166|0.0408234170068618|0.0324850169373751|0.0303135585859463|0.0316164335968036|0.0401285503344046|0.473557692307692|0.112980769230769|0.423076923076923|0.387019230769231|0.519230769230769|0.245192307692308|0.502403846153846|0.146634615384615
208|italianjobthe|11754|38|1344|0.0391356134082015|0.0420282457035903|0.0225455164199422|0.0464522715671261|0.0245873745108048|0.0312234133061086|0.0296069423175089|0.0510464522715671|0.610576923076923|0.463942307692308|0.545673076923077|0.524038461538462|0.197115384615385|0.307692307692308|0.329326923076923|0.658653846153846
209|itsawonderfullife|18875|97|2235|0.0476291390728477|0.0483708609271523|0.0178013245033113|0.0436556291390728|0.0408476821192053|0.0425430463576159|0.0446622516556291|0.0514966887417219|0.846153846153846|0.793269230769231|0.225961538461538|0.466346153846154|0.790865384615385|0.860576923076923|0.980769230769231|0.670673076923077
210|jacobsladder|19242|64|1580|0.0530610123687766|0.0390292069431452|0.0306101236877663|0.0632470637147906|0.0364307244569172|0.0455254131587153|0.0421473859266189|0.0469285937012785|0.942307692307692|0.286057692307692|0.877403846153846|0.889423076923077|0.661057692307692|0.915865384615385|0.961538461538461|0.420673076923077
211|janeeyre|15576|30|1689|0.0319080636877247|0.046738572162301|0.0328710837185413|0.0456471494607088|0.0442347200821777|0.0426938880328711|0.0304956343091936|0.054763739085773|0.348557692307692|0.713942307692308|0.918269230769231|0.507211538461538|0.858173076923077|0.867788461538462|0.418269230769231|0.759615384615385
212|jasonx|12517|40|1830|0.0484940480945914|0.0371494767116721|0.0318766477590477|0.0491331788767277|0.0219701206359351|0.0392266517536151|0.0351521930174962|0.0365902372773029|0.858173076923077|0.1875|0.889423076923077|0.600961538461538|0.105769230769231|0.769230769230769|0.759615384615385|0.0673076923076923
213|jaws|15936|64|1131|0.0340737951807229|0.0406626506024096|0.0203313253012048|0.0441139558232932|0.032191265060241|0.0325050200803213|0.0315010040160643|0.0411646586345382|0.432692307692308|0.377403846153846|0.425480769230769|0.478365384615385|0.502403846153846|0.394230769230769|0.490384615384615|0.192307692307692
214|jaws2|13644|64|1568|0.0344473761360305|0.038698328935796|0.0200087950747581|0.0456610964526532|0.0288771621225447|0.0309293462327763|0.0363529756669598|0.0401641747288185|0.442307692307692|0.266826923076923|0.411057692307692|0.509615384615385|0.391826923076923|0.286057692307692|0.824519230769231|0.151442307692308
215|jayandsilentbobstrikeback|13913|79|1518|0.0434126356644865|0.0357938618558183|0.0283907137209804|0.0430532595414361|0.0286782146194207|0.0285344641702005|0.028965715517861|0.0529001653130166|0.735576923076923|0.125|0.810096153846154|0.447115384615385|0.377403846153846|0.185096153846154|0.286057692307692|0.689903846153846
216|juno|10503|30|1291|0.0237075121393888|0.0447491192992478|0.0221841378653718|0.0280872131771875|0.046653337141769|0.0270398933638008|0.0261829953346663|0.051509092640198|0.0721153846153846|0.617788461538462|0.524038461538462|0.0528846153846154|0.913461538461539|0.0985576923076923|0.125|0.673076923076923
217|jurassicparkiii|10980|27|988|0.0366120218579235|0.0659380692167577|0.0237704918032787|0.0502732240437159|0.0534608378870674|0.0282331511839709|0.0395264116575592|0.0656648451730419|0.519230769230769|0.995192307692308|0.622596153846154|0.634615384615385|0.973557692307692|0.165865384615385|0.918269230769231|0.923076923076923
218|jurassicparkthelostworld|17568|34|1149|0.0401867030965392|0.0395036429872495|0.0256716757741348|0.0574908925318762|0.0249886156648452|0.0363729508196721|0.0334130236794171|0.0399020947176685|0.644230769230769|0.314903846153846|0.701923076923077|0.800480769230769|0.201923076923077|0.646634615384615|0.637019230769231|0.137019230769231
219|kalifornia|15169|31|1573|0.0373129408662404|0.0379721801041598|0.0230074494033885|0.0427846265409717|0.0289406025446635|0.0336212011338915|0.0319071791153009|0.0396862021227504|0.545673076923077|0.223557692307692|0.584134615384615|0.435096153846154|0.394230769230769|0.46875|0.526442307692308|0.129807692307692
220|kateleopold|11628|35|1511|0.0202958376332989|0.0515135878912969|0.0150498796009632|0.0275197798417613|0.042999656002752|0.0270897832817338|0.0337977296181631|0.0513415892672859|0.00961538461538462|0.887019230769231|0.0721153846153846|0.0384615384615385|0.836538461538462|0.112980769230769|0.675480769230769|0.663461538461538
221|killingzoe|10131|23|1312|0.0360280327707038|0.0379034646135623|0.021221991906031|0.0468857960714638|0.0305991511203238|0.0300069094857369|0.0290198400947587|0.0480702793406377|0.497596153846154|0.216346153846154|0.478365384615385|0.540865384615385|0.447115384615385|0.228365384615385|0.298076923076923|0.507211538461538
222|klute|13867|48|1276|0.0246628686810413|0.0429076224129228|0.0149275257806303|0.0345424388836807|0.0274031874233792|0.0310809836302012|0.0334607341169683|0.0395903944616716|0.0817307692307692|0.521634615384615|0.0649038461538462|0.180288461538462|0.307692307692308|0.298076923076923|0.644230769230769|0.127403846153846
223|kundun|13719|68|1290|0.0283548363583352|0.056782564326846|0.0268241125446461|0.0360084554267804|0.0495662949194548|0.033457249070632|0.0348421896639697|0.0828048691595597|0.197115384615385|0.963942307692308|0.747596153846154|0.21875|0.951923076923077|0.456730769230769|0.745192307692308|0.992788461538461
224|l.a.confidential|14957|63|1723|0.0373738049074012|0.0427893294109781|0.0227318312495821|0.0489402955138062|0.0327605803302801|0.0332954469479174|0.0281473557531591|0.060172494484188|0.550480769230769|0.512019230769231|0.557692307692308|0.598557692307692|0.528846153846154|0.442307692307692|0.213942307692308|0.84375
225|laboroflove|14933|66|1326|0.0267193464139825|0.0474117725842095|0.0174111029264046|0.0403133998526753|0.0425902363892051|0.0304694301212081|0.0302685327797495|0.0631487309984598|0.139423076923077|0.757211538461538|0.199519230769231|0.375|0.829326923076923|0.257211538461538|0.396634615384615|0.891826923076923
226|ladykillersthe|13764|37|1430|0.0341470502760825|0.0429380993897123|0.021795989537925|0.0330572507991863|0.0372711421098518|0.031676838128451|0.028770706190061|0.0640802092414996|0.435096153846154|0.526442307692308|0.509615384615385|0.146634615384615|0.685096153846154|0.350961538461538|0.262019230769231|0.90625
227|larrycrowne|11426|39|1398|0.0256432697356905|0.0424470505863819|0.0168037808506914|0.0303693330999475|0.0329074041659373|0.0236303168212848|0.0288814983371259|0.0473481533345003|0.108173076923077|0.487980769230769|0.153846153846154|0.0769230769230769|0.540865384615385|0.0216346153846154|0.266826923076923|0.449519230769231
228|lastflightthe|12237|22|1512|0.0320339952602762|0.0439650241072158|0.0166707526354499|0.0393070196943695|0.0365285609217946|0.0342404184032034|0.0307264852496527|0.046334886001471|0.353365384615385|0.581730769230769|0.149038461538462|0.338942307692308|0.668269230769231|0.512019230769231|0.4375|0.391826923076923
229|lastofthemohicansthe|14834|38|984|0.0506943508156937|0.0403127949305649|0.0194822704597546|0.0648510179317784|0.0287852231360388|0.038088175812323|0.0327625724686531|0.0614129702035864|0.911057692307692|0.348557692307692|0.360576923076923|0.90625|0.387019230769231|0.721153846153846|0.584134615384615|0.870192307692308
230|lasttangoinparis|8899|24|1355|0.0361838408809979|0.0521406899651646|0.0285425328688617|0.0429261714799416|0.0467468254860097|0.0386560287672772|0.0338240251713676|0.0501179907854815|0.507211538461538|0.908653846153846|0.819711538461539|0.439903846153846|0.918269230769231|0.737980769230769|0.680288461538462|0.612980769230769
231|leavinglasvegas|10616|38|1147|0.0282592313489073|0.0470987189148455|0.020440844009043|0.0299547852298418|0.0400339110776187|0.0337226827430294|0.0371137905048983|0.0473813112283346|0.194711538461538|0.730769230769231|0.435096153846154|0.0745192307692308|0.778846153846154|0.480769230769231|0.860576923076923|0.456730769230769
232|leviathan|12026|28|1069|0.0313487443871612|0.0380009978380176|0.0366705471478463|0.0520538832529519|0.0212872110427407|0.0388325295193747|0.0391651421919175|0.0374189256610677|0.334134615384615|0.225961538461538|0.966346153846154|0.692307692307692|0.09375|0.752403846153846|0.903846153846154|0.0793269230769231
233|life|15157|56|1593|0.0445338787358976|0.0463812100019793|0.02982120472389|0.0458534010688131|0.0348353895889688|0.0370785775549251|0.030678894240285|0.0492181830177476|0.788461538461538|0.706730769230769|0.855769230769231|0.512019230769231|0.608173076923077|0.685096153846154|0.435096153846154|0.569711538461538
234|lifeasahouse|14755|28|2000|0.0270416807861742|0.0378176889190105|0.0239918671636733|0.0340901389359539|0.0339545916638428|0.0353100643849543|0.0277194171467299|0.0445272788885124|0.151442307692308|0.206730769230769|0.634615384615385|0.165865384615385|0.576923076923077|0.586538461538462|0.197115384615385|0.324519230769231
235|lifeofdavidgalethe|12998|45|1515|0.0293891367902754|0.0456224034466841|0.0185413140483151|0.0375442375750115|0.0280043083551316|0.0330820126173257|0.0250807816587167|0.0475457762732728|0.242788461538462|0.646634615384615|0.283653846153846|0.274038461538462|0.341346153846154|0.425480769230769|0.0745192307692308|0.471153846153846
236|limeythe|11339|26|1246|0.0283975659229209|0.0394214657377194|0.0175500485051592|0.0368639209806861|0.0287503307169944|0.0283093747244025|0.0285739483199577|0.0411852897080871|0.201923076923077|0.310096153846154|0.209134615384615|0.257211538461538|0.382211538461538|0.170673076923077|0.235576923076923|0.194711538461538
237|lincoln|15307|68|1203|0.0462533481413732|0.0535049323838767|0.0250865617037957|0.0504997713464428|0.0445547788593454|0.0489318612399556|0.0312928725419743|0.0749330371725354|0.826923076923077|0.9375|0.670673076923077|0.641826923076923|0.870192307692308|0.961538461538461|0.478365384615385|0.985576923076923
238|littlenicky|10444|66|1407|0.0502680965147453|0.049023362696285|0.0399272309459977|0.0595557257755649|0.0382037533512064|0.0456721562619686|0.0334163155878974|0.0460551512830333|0.903846153846154|0.810096153846154|0.973557692307692|0.836538461538462|0.716346153846154|0.918269230769231|0.639423076923077|0.389423076923077
239|livinginoblivion|10093|22|1359|0.0265530565738631|0.0434954919250966|0.0149608639651243|0.0305161993460814|0.0324977707321906|0.0307143564846924|0.0325968493014961|0.041414841969682|0.137019230769231|0.560096153846154|0.0697115384615385|0.0841346153846154|0.521634615384615|0.274038461538462|0.572115384615385|0.213942307692308
240|logansrun|13288|40|1210|0.0302528597230584|0.0424443106562312|0.0109873570138471|0.0449277543648405|0.0335641180012041|0.030478627332932|0.0317579771222155|0.0425948223961469|0.283653846153846|0.485576923076923|0.00480769230769231|0.490384615384615|0.560096153846154|0.259615384615385|0.516826923076923|0.252403846153846
241|lonestar|13213|56|1639|0.0309543631272232|0.050480587300386|0.0185423446605616|0.0382199349125861|0.0444259441459169|0.0380685688337244|0.029970483614622|0.0653901460682661|0.314903846153846|0.855769230769231|0.286057692307692|0.305288461538462|0.862980769230769|0.716346153846154|0.365384615384615|0.918269230769231
242|longkissgoodnightthe|17068|66|1465|0.0516756503398172|0.0421842043590345|0.0284743379423483|0.0669088352472463|0.0321654558237638|0.0465198031403797|0.0372627138504804|0.0478673541129599|0.923076923076923|0.473557692307692|0.817307692307692|0.935096153846154|0.5|0.930288461538461|0.865384615384615|0.483173076923077
243|lordofillusions|11565|44|1519|0.0648508430609598|0.0400345871162992|0.0279290964115867|0.0599221789883269|0.0255944660613921|0.0688283614353653|0.0348465196714224|0.0367488110678772|0.985576923076923|0.334134615384615|0.800480769230769|0.850961538461539|0.225961538461538|1|0.747596153846154|0.0697115384615385
244|losersthe|11687|31|1528|0.0496277915632754|0.0404723196714298|0.0246427654659023|0.062120304611962|0.0262685034653889|0.0386754513562078|0.029862240095833|0.0534782236673227|0.884615384615385|0.360576923076923|0.653846153846154|0.877403846153846|0.262019230769231|0.740384615384615|0.353365384615385|0.711538461538462
245|losthighway|13096|51|1318|0.0371105681124007|0.0357361026267563|0.0183262064752596|0.0455100794135614|0.0223732437385461|0.0330635308491142|0.0289401343921808|0.034132559560171|0.536057692307692|0.122596153846154|0.266826923076923|0.504807692307692|0.120192307692308|0.423076923076923|0.276442307692308|0.0240384615384615
246|lostintranslation|7381|35|808|0.0207288985232353|0.0482319468906652|0.0173418236011381|0.0245224224359843|0.0449803549654518|0.0281804633518493|0.0296707763175721|0.0453868039561035|0.0264423076923077|0.783653846153846|0.194711538461538|0.0120192307692308|0.877403846153846|0.161057692307692|0.336538461538462|0.360576923076923
247|loveandbasketball|11874|52|1657|0.0387401044298467|0.0463196900791646|0.0206333164898097|0.038319016338218|0.039329627758127|0.0324237830554152|0.040340239178036|0.0472460838807479|0.596153846153846|0.697115384615385|0.447115384615385|0.3125|0.747596153846154|0.389423076923077|0.942307692307692|0.439903846153846
248|machete|8509|46|1141|0.0498295921964978|0.0635797390997767|0.0272652485603479|0.0648724879539311|0.0351392643083794|0.0392525561170525|0.0338465154542249|0.0653425784463509|0.894230769230769|0.985576923076923|0.764423076923077|0.908653846153846|0.622596153846154|0.771634615384615|0.685096153846154|0.913461538461539
249|machinegunpreacher|16092|56|1717|0.0411384538901317|0.0513298533432762|0.0222470792940592|0.0483470047228437|0.0423813074819786|0.0359806114839672|0.02889634601044|0.0549962714392245|0.673076923076923|0.879807692307692|0.528846153846154|0.572115384615385|0.826923076923077|0.629807692307692|0.269230769230769|0.769230769230769
250|magnolia|22169|102|2542|0.0297713022689341|0.038071180477243|0.0161035680454689|0.0318913798547521|0.0285984933916731|0.0331544047994948|0.0258469033334837|0.0493481889124453|0.25|0.233173076923077|0.110576923076923|0.112980769230769|0.375|0.432692307692308|0.115384615384615|0.576923076923077
251|majesticthethebijou|15712|57|1520|0.0275585539714868|0.0411150712830957|0.0131109979633401|0.028576883910387|0.0371053971486762|0.0302953156822811|0.0323319755600815|0.0570264765784114|0.168269230769231|0.413461538461538|0.0240384615384615|0.0600961538461539|0.677884615384615|0.242788461538462|0.555288461538462|0.802884615384615
252|majorleague|13903|56|1309|0.0317197727109257|0.0380493418686614|0.0153923613608574|0.0323671150111487|0.0268287419981299|0.0272603035316119|0.0301373804214918|0.0402071495360714|0.341346153846154|0.230769230769231|0.0793269230769231|0.127403846153846|0.278846153846154|0.122596153846154|0.377403846153846|0.158653846153846
253|manhattanmurdermystery|21097|21|2618|0.0252168554770821|0.0344598758117268|0.0164004360809594|0.0361188794615348|0.043181494999289|0.0277290610039342|0.0248376546428402|0.0601981324358914|0.0961538461538462|0.0745192307692308|0.129807692307692|0.225961538461538|0.841346153846154|0.141826923076923|0.0576923076923077|0.846153846153846
254|manintheironmask|14559|62|1470|0.0403187032076379|0.0436156329418229|0.0229411360670376|0.0543993406140532|0.0457449000618174|0.0461570162785906|0.0357854248231335|0.0679991757675665|0.649038461538462|0.564903846153846|0.579326923076923|0.754807692307692|0.891826923076923|0.927884615384615|0.786057692307692|0.942307692307692
255|marthamarcymaymarlene|7539|17|1123|0.0318344608038201|0.047486404032365|0.016580448335323|0.0332935402573286|0.0387319273113145|0.0285183711367555|0.0310385992837246|0.0348852632975196|0.34375|0.762019230769231|0.144230769230769|0.149038461538462|0.733173076923077|0.182692307692308|0.466346153846154|0.0360576923076923
256|matrixthe|13155|42|1648|0.0389965792474344|0.0340554922082858|0.0214367160775371|0.0518434055492208|0.0202964652223489|0.0315469403268719|0.0294184720638541|0.0496389205625238|0.605769230769231|0.0600961538461539|0.492788461538462|0.682692307692308|0.0673076923076923|0.338942307692308|0.322115384615385|0.591346153846154
257|meanstreets|11006|39|1211|0.0336180265309831|0.0451571869889151|0.0328002907504997|0.0414319462111575|0.0364346719970925|0.0374341268399055|0.0357986552789388|0.0459749227693985|0.40625|0.632211538461538|0.911057692307692|0.401442307692308|0.663461538461538|0.694711538461538|0.788461538461538|0.384615384615385
258|meetjoeblack|16341|24|2198|0.0203169940640108|0.0531791200048957|0.0149317667217429|0.0275992901291231|0.0414907288415642|0.0260082002325439|0.0338412581849336|0.048099871488893|0.0192307692307692|0.927884615384615|0.0673076923076923|0.0456730769230769|0.805288461538462|0.0625|0.682692307692308|0.512019230769231
259|meninblack|13901|36|1364|0.0406445579454716|0.0381986907416733|0.0365441335155744|0.058556938349759|0.0230199266239839|0.0334508308754766|0.0269764765124811|0.0389180634486728|0.658653846153846|0.245192307692308|0.963942307692308|0.819711538461539|0.144230769230769|0.454326923076923|0.158653846153846|0.110576923076923
260|metro|15452|46|1781|0.039477090344292|0.036111830183795|0.0166321511778411|0.0531969971524722|0.019803261713694|0.0291871602381569|0.0293813098628009|0.0470489257054103|0.625|0.132211538461538|0.146634615384615|0.711538461538462|0.0600961538461539|0.211538461538462|0.317307692307692|0.427884615384615
261|miamivice|11974|40|1186|0.030399198262903|0.0388341406380491|0.0131117421079005|0.0394187406046434|0.0276432269918156|0.0227158844162352|0.0251377985635544|0.0475196258560214|0.298076923076923|0.274038461538462|0.0264423076923077|0.341346153846154|0.322115384615385|0.00721153846153846|0.0793269230769231|0.46875
262|midnightcowboy|13512|62|1209|0.0332297217288336|0.0460331557134399|0.0242747187685021|0.0437388987566608|0.0405565423327413|0.0391503848431024|0.0409265837773831|0.0478833629366489|0.389423076923077|0.673076923076923|0.639423076923077|0.46875|0.786057692307692|0.762019230769231|0.947115384615385|0.485576923076923
263|millerscrossing|15420|44|1535|0.0377431906614786|0.0348249027237354|0.0228274967574578|0.0428664072632944|0.0226977950713359|0.0334630350194553|0.0300907911802853|0.0363164721141375|0.567307692307692|0.0841346153846154|0.5625|0.4375|0.134615384615385|0.459134615384615|0.375|0.0649038461538462
264|mimic|12279|34|1106|0.0298884273963678|0.0345304992263214|0.0239433178597606|0.0377880934929555|0.0206042837364606|0.0313543448163531|0.0232103591497679|0.0346933789396531|0.259615384615385|0.0769230769230769|0.632211538461538|0.288461538461538|0.0721153846153846|0.322115384615385|0.03125|0.0336538461538462
265|minorityreport|15139|55|1313|0.0301869344078209|0.0381795362969813|0.0217319505911883|0.0468987383578836|0.0242420239117511|0.0367263359534976|0.0262897153048418|0.0569390316401348|0.278846153846154|0.240384615384615|0.502403846153846|0.543269230769231|0.177884615384615|0.661057692307692|0.127403846153846|0.800480769230769
266|missionimpossible|12129|33|1274|0.0258059196965949|0.0329788111138593|0.0143457828345288|0.0366064803363839|0.0206942039739467|0.0266303899744414|0.0225904856129937|0.0469948058372496|0.117788461538462|0.0384615384615385|0.0480769230769231|0.245192307692308|0.0769230769230769|0.0817307692307692|0.0264423076923077|0.425480769230769
267|missionimpossibleii|13017|41|1321|0.038334485672582|0.0356456940923408|0.0174387339632788|0.0564646231850657|0.0217408004916647|0.0329569025120996|0.0308826918644849|0.0433279557501729|0.581730769230769|0.115384615384615|0.201923076923077|0.786057692307692|0.100961538461538|0.415865384615385|0.449519230769231|0.278846153846154
268|missiontomars|17007|24|1403|0.0269888869289116|0.0473922502498971|0.0150526253895455|0.0386311518786382|0.0326924207679191|0.0268712882930558|0.0331040159934145|0.0456282707120597|0.149038461538462|0.752403846153846|0.0745192307692308|0.324519230769231|0.526442307692308|0.09375|0.615384615384615|0.372596153846154
269|moonstruck|11439|54|1337|0.027362531689833|0.0554244252119941|0.014774018707929|0.035317772532564|0.048255966430632|0.039426523297491|0.034443570242154|0.0493050091791241|0.161057692307692|0.947115384615385|0.0625|0.199519230769231|0.9375|0.78125|0.713942307692308|0.574519230769231
270|mrs.brown|9848|31|1132|0.0285337124289196|0.0483346872461414|0.0195978878960195|0.0321892770105605|0.0360479285134037|0.0273151909017059|0.0322908204711617|0.0672217709179529|0.211538461538462|0.788461538461538|0.375|0.125|0.65625|0.125|0.552884615384615|0.9375
271|mulhollanddrive|11828|59|1060|0.0257862698681096|0.0341562394318566|0.0164863036861684|0.0342407845789652|0.0278153533987149|0.0353398714913764|0.0299289820764288|0.0428643895840379|0.115384615384615|0.0649038461538462|0.134615384615385|0.170673076923077|0.331730769230769|0.588942307692308|0.362980769230769|0.266826923076923
272|mumford|14646|28|1511|0.0280622695616551|0.0509354089853885|0.0211661887204698|0.0360507988529291|0.0375529154718012|0.0312713368837908|0.0320223951932268|0.0499112385634303|0.182692307692308|0.870192307692308|0.471153846153846|0.223557692307692|0.694711538461538|0.3125|0.53125|0.600961538461538
