id|movie|tokenCount|characterCount|sectionCount|genreList|Action|Adventure|Animation|Biography|Comedy|Crime|Drama|Family|Fantasy|Film-Noir|History|Horror|Music|Musical|Mystery|Romance|Sci-Fi|Short|Sport|Thriller|War|Western|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|genreCount
269|moonstruck|11439|54|1337|Comedy, Drama, Romance|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.0505922139315059|-0.0464218253564667|0.0527302014244871|-0.0622072676895692|0.0364549141201117|0.0916821585103178|-0.00500716312917302|0.0251157778398356|3
270|mrs.brown|9848|31|1132|Drama, Romance|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.0557825773183821|-0.0422665972472629|-0.0671395304545048|0.0225148658279958|-0.00670267178278373|-0.0359475751705888|0.0181738286476841|-0.0822336871354897|2
271|mulhollanddrive|11828|59|1060|Drama, Horror, Mystery, Romance, Thriller|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|1|0|0|0|1|0|0|-0.0406038961901179|0.0521416366592252|-0.000619481490337993|0.0253170858131734|0.0635815312255261|0.0298151029355412|-0.071078512914605|-0.00602624649463517|5
272|mumford|14646|28|1511|Comedy, Drama|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0441334804586335|-0.0128267144831991|0.0176983610408855|-0.0184922228620639|-0.0305956488276763|0.0219839174621251|0.0138091634173677|-0.0287628022292814|2
273|mummythe|15480|26|1370|Action, Adventure, Fantasy, Horror|1|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0.120320217005692|-0.00778316524514129|0.0379137576449156|-0.00539464245700031|-0.00114314095965997|-0.0413497795206169|-0.0326006086618687|-0.0311418524182961|4
274|musicoftheheart|13910|64|1722|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0562761741924051|-0.022574132520055|0.0406203467202463|0.00891015573222556|0.0137591035664131|0.0650933109147609|0.0136401943250418|0.0557764358990362|1
275|mybestfriendswedding|14787|30|1942|Comedy, Romance|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.033305922426249|-0.0871120385890971|0.0551883535133093|-0.0183101256374685|0.00629783735106461|-0.0535597557775213|-0.0307366567853706|0.0410492196875371|2
276|mymotherdreamsthesatansdisciplesinnewyork|3878|21|391|Short|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|-0.0356577594435932|-0.0239514248345086|-0.00704311430921377|0.0447243660857836|0.0711261890332201|-0.00261662024044136|0.00375346613752851|0.00064543772508416|1
277|mysterymen|12746|73|1361|Action, Comedy, Fantasy|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0466413907766853|-0.0489017515052905|0.0583971049442372|0.0739765815428861|-0.0674068176281222|-0.152638100180386|0.0743408048764122|-0.0926082194822802|3
278|naturalbornkillers|15258|62|1371|Action, Crime, Romance, Thriller|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0.0565230925295537|-0.0157556148640481|-0.0219126955302214|-0.00554918282179231|-0.0166563031288191|0.00341429640105625|0.079018936971103|-0.00627778699070174|4
279|nextfriday|8968|29|1310|Comedy|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0265922371890626|-0.00451292119731052|0.12592327039894|-0.0592300042020784|0.040143577297789|-0.14021622212237|0.0786285683519919|-0.00589021498185462|1
280|nickoftime|11158|43|1316|Crime, Drama, Thriller|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-0.0358565749465207|-0.0171467381890837|-0.126104057545894|-0.000996813649998063|-0.0133821415162247|-0.0453726557584677|0.0196085589342088|0.0493995815859384|3
281|nightmareonelmstreeta|14604|37|1273|Comedy, Horror, Mystery|0|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0.0669852158810628|0.0170488283832155|-7.46612103520749e-06|0.0268442160827593|0.0184276275664598|0.0257407077837875|-0.105660879583735|0.0181259702009927|3
282|nightmareonelmstreetthefinalchapter|13877|40|1224|Comedy, Horror, Mystery|0|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0.0564271494107017|0.02027042592719|0.015210943632356|0.00627972950213761|0.0153827498061521|0.0102119211021946|-0.0525972787138662|-0.0302928703335914|3
283|nottinghill|9319|38|1413|Comedy, Drama, Romance|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.0625516896617797|-0.0076903998441971|0.0225262205443505|-0.00888105875270471|-0.0197171724999649|-0.00762028867661111|-0.0532272028093002|0.0935437553168698|3
284|nursebetty|16650|54|1905|Comedy, Thriller|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-0.0331337326052009|0.0150215699798944|-0.00121022261018301|0.0177787444499901|0.0350139895489221|0.00578127992637499|0.0131529717109021|0.00924890441143511|2
285|oneflewoverthecuckoosnest|14458|47|1657|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0298216603066587|0.00759853608957222|-0.0424469832100339|-0.0149089211642417|-0.00496206479729402|0.00949945773361339|0.0889665552064197|-0.0586617960895166|1
286|onlygodforgives|10931|33|1226|Crime, Drama, Thriller|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.000850586756839042|-0.00594811183031738|0.000208926549714597|-0.0709964658518782|-0.0267180445211414|0.056147954836114|0.0257527823891683|0.0254221564190124|3
287|outofsight|16261|49|2082|Comedy, Crime, Drama, Romance, Thriller|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|-0.0334724476745832|0.00746826457678213|0.00973478804800509|-0.0128704517992926|-0.0750488200940296|0.0279590231656465|0.119255593027569|0.0445416460865854|5
288|panicroom|12809|13|1061|Crime, Drama, Thriller|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.00691814045108171|0.100693666301408|-0.0134130817585938|-0.0258253705049775|-0.00150803020155798|-0.0164850189530095|0.00951478878348895|0.0365931983259502|3
289|patriotthe|17598|64|1565|Action, Drama, War|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0111859946474186|-0.0578138428233508|-0.0674218792842999|-0.0166732431223492|-0.0330262538606477|0.0746979978025679|-0.000694222773827247|0.0309624760045279|3
290|pearlharbor|18829|127|1779|Action, Drama, Romance, War|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0.0445401870229138|-0.0283732760253688|-0.115610723046287|-0.00516534681466316|0.0571879097117094|-0.0138779074469179|0.00505956284299259|-0.00631197127308727|4
291|peepingtom|14592|53|1999|Drama, Horror, Thriller|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|-0.000122717559841469|0.00230000342128661|-0.0102801041981715|-0.0897406746422205|0.0287696835060004|0.0225617974224987|-0.0435327633462126|-0.0503633810815488|3
292|peggysuegotmarried|13571|69|1592|Comedy|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0671417935894498|-0.0892654607367565|0.0184714465567807|-0.0164250108166388|0.0321831347095928|0.0397854664633021|0.03007429655447|0.0287177958579113|1
293|petsematary|17386|44|2223|Horror|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|-0.0299572678706501|0.00453973288743107|-0.0173655491790687|0.0615112467491302|-0.00640789219918164|0.0551818733978518|-0.0270185544383239|0.0152169654903062|1
294|pi|8248|22|809|Sci-Fi, Thriller|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|-0.0279933696695214|0.0569507341964796|0.0195850952590892|-0.0179076698679654|-0.0277038914055493|-0.00595059303076135|0.0283829229694874|-0.0240058405181733|2
295|pianistthe|12072|78|1138|Biography, Drama, Music, War|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0.0480299410625291|-0.017999858449149|0.00301200232089519|0.0524388178187314|0.0131406226479787|0.0919173433804488|-0.0954921318899605|-0.00351581951282255|4
296|pitchblack|11583|16|1364|Horror, Sci-Fi, Thriller|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|0.0340927666775285|0.0545207750225765|0.0741947440417041|0.0102918339438879|-0.0535348223306261|0.0575502264108763|-0.0539024844512934|-0.0982922671236809|3
297|platoon|17266|63|1293|Action, Drama, War|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0832699753455868|0.0340675531817618|0.059242242265798|0.00651356053554066|-0.0287877431735389|-0.052919269670359|-0.0197945347693465|0.0287419989851936|3
298|pleasantville|17887|65|1760|Comedy, Drama, Fantasy|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0591793755933708|-0.00355537170226518|0.0104073026662899|0.0152909167032331|0.0458518215031449|-0.012929460209829|0.00131784062918758|0.00541716887644874|3
299|pointbreak|17143|49|1185|Action, Adventure, Crime, Drama, Thriller|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.0338506725492843|0.00994694911879238|0.0156490639759668|-0.0377515641257561|0.00237304244780592|-0.0485865464467803|-0.00634627084374665|-0.0377582915710462|5
300|prettywoman|12419|46|1602|Comedy, Romance|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.0690765074319212|-0.0103669612280165|0.0305298644248753|-0.0272034152695509|0.0184665655721864|-0.045940518450301|-0.024181582072202|0.0104958909312208|2
301|prettywomanfinalscript|22634|64|2715|Comedy, Romance|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.0379254419303596|-0.0125212663993984|-0.00950738058456074|-3.99373137124183e-05|0.102317830398594|-0.0825342894456658|-0.0723720198456235|-0.0316400190571251|2
302|programthe|15045|66|1382|Action, Drama|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.017043375827091|-0.0186952399762907|0.0238317788200688|-0.0117779314490435|0.0123429333918489|-0.00273144123473708|0.0757402302079847|-0.0802764439175012|2
303|prometheus|14412|21|1175|Adventure, Mystery, Sci-Fi|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0.0732005497313729|0.0338885492175237|0.00346414102913974|0.0283963087885906|-0.0417773681115034|0.0701156626733502|-0.051852631467462|0.0428674325751436|3
304|prophecythe|13783|45|1407|Fantasy, Horror, Mystery, Thriller|0|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0.0462617680287803|-0.0337925094696656|0.00740736554897376|0.0871082500159543|-0.0147179592227702|0.0253911368253297|-0.0779596938696469|-0.000702333879542517|4
305|psycho|16175|32|1102|Horror, Thriller|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|-0.0273479269758258|0.0286409626190967|0.0221528794494989|0.000517669552695189|0.0325002067657505|0.0700215342281633|-0.0279692508358776|-0.0261798040660105|2
306|pulpfiction|15362|44|1648|Action, Crime, Drama, Thriller|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.00547441310143281|0.0299109839490948|0.0337841100626964|0.0378636588707135|0.00957718027922335|-0.0310728224620171|0.0391035817558186|0.0170463136088502|4
307|punchdrunklove|8397|44|1220|Comedy, Drama, Romance|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.0726698949018217|0.0990981646625831|0.0146939159997059|0.0278257260066519|0.0410161041100557|0.0163093744405415|0.0219551436747967|0.0244375411769274|3
308|quantumproject|3306|22|339|Drama, Short|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|-0.0358939122916475|0.062416935905823|0.0205215516802149|-0.0933569299655618|0.0301181559823555|0.012377261283932|-0.0202903080217391|0.0100152977036142|2
309|raisingarizona|13727|40|1260|Comedy|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0101004577308853|0.0174323156385775|0.019544669869817|0.00100070651243976|0.0179206144112257|-0.0516304754982246|-0.00275638209037858|0.0395656665937989|1
310|ramblingrose|18951|22|1575|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0298802665096834|-0.177984923808254|0.0850528840681382|0.0231249477812141|0.0700195652916928|0.15410672647456|-0.0354482346479811|0.060740956336005|1
311|rambofirstbloodiithemission|15267|32|1263|Action, Adventure|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0692277656903444|-0.00607976832209344|-0.0481075552220015|-3.80528413985876e-05|-0.0223953682160738|-0.00339612309756425|-0.0622532018090594|-0.0167804894804045|2
312|rearwindow|20639|19|1975|Mystery, Thriller|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|-0.00997201804341441|0.0621835537941073|0.00590683146666797|-0.0794615765890818|0.00549504889886777|0.0452704354893093|0.0251760433174166|0.00185244716795087|2
313|reindeergames|15279|34|1566|Action, Crime, Drama, Thriller|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.0476895947357257|-0.00046618941779147|0.0246881388343887|-0.0208994043231213|0.0354021377656024|-0.0521141130545045|0.0473893373241569|0.02569004017007|4
314|relicthe|16577|45|1417|Horror, Thriller|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0.0568674868638095|0.059339843414882|-0.00759121786197383|0.0165562130556027|-0.0243430806625235|0.0317952553292933|-0.0369152590667573|0.0660842077022447|2
315|residentevil|13345|39|1153|Action, Horror, Sci-Fi, Thriller|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|0.0406831090785397|0.0536946772494599|0.00199206655375635|0.0295632807846177|0.00313087824394657|-0.029575937080982|0.025249573276658|0.00579797342057996|4
316|ringu|9307|37|857|Horror, Mystery, Thriller|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|-0.0530582631743836|0.0760308558368023|-0.00778940449873508|-0.0221651097044513|0.0338026835545981|0.0636794627899062|-0.0816264491375273|-0.0389919547160031|3
317|riseoftheguardians|15812|26|1659|Adventure, Animation, Family|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0278058640187884|0.00474421537091426|-0.0147682136860172|-0.0399124056310493|0.020906700534677|-0.118084574556729|-0.0548338675586104|0.0462534652498521|3
318|rko281|13111|52|1309|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0279076876957089|-0.0136787181909955|0.0360667441566168|0.0154896392955463|-0.021932966652047|0.0123949488566032|0.0213173589714493|0.0149342881852819|1
319|rockthe|14724|57|1394|Action|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0315731676072795|0.0156874848377636|-0.129450258211368|0.063988552021549|-0.0323661931202868|-0.027970451716204|-0.00939371808714671|0.00274384234963798|1
320|rocky|13172|51|1404|Drama, Romance|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0.00073764877636088|-0.00339096988492576|0.0280543971852712|-0.0205977440677791|0.0461035074337718|-0.0494729521946873|-0.00843551061996926|-0.0312456582268417|2
321|ronin|14963|27|1150|Action, Crime, Thriller|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.0235230187511019|0.0352560370165162|-0.0222711289125922|-0.0430017598567114|0.0128787133024487|-0.00287922190895043|0.0120123820176112|0.038549753891692|3
322|runawaybride|14139|44|1606|Comedy, Romance|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.080308638933107|-0.039456406545557|-0.00618130908660457|-0.0155752095885259|0.0109700232500311|-0.0332092278114217|0.0305130120066407|0.0436731966496596|2
323|rushhour|15927|57|1469|Action, Comedy, Crime|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0240419604703703|0.0426355409558673|-0.0983865504022218|0.0210527283256362|0.0224756577833693|-0.0613717269725554|-0.00986360308771817|-0.005884157524329|3
324|rushhour2|10602|26|1214|Action, Comedy, Crime|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00855572660787225|-0.00642203219584718|-0.0357226265587347|-0.00790838795136338|0.00657990091280739|0.0110576082161092|0.0750540116669001|0.0378377020853108|3
325|saltonseathe|12327|39|1616|Crime, Drama, Thriller|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.0114501072957735|0.0422749649446152|0.0147657879292346|0.0174397932915114|-0.00609177560710774|-0.0208507467169152|-0.00867043021334406|0.036611625931172|3
326|sandlotkidsthe|11522|35|1439|Comedy, Drama, Family|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.00663125590136985|0.0388154169109983|0.0115904305816874|-0.0301381714592436|-0.00832000573384462|-0.102936075571219|0.0573962609987685|-0.029632651320681|3
327|savingmr.banks|13138|58|1679|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0856503852954785|-0.0444245949520834|-0.00364301713332271|0.0410970428337317|0.0413703294275006|-0.0575633485016207|-0.0324312409423361|0.0232397236053099|1
328|savingprivateryan|12864|99|1363|Action, Drama, War|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0426000086105395|-0.00864234883699651|-0.0911572852631064|0.00184305650260844|-0.0129371248101634|-0.00980214449803021|-0.0221421658145634|0.0299772606618001|3
329|scream|12626|37|1558|Horror, Mystery, Thriller|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0.0313231897102452|0.0352025885133185|0.0186474300689132|0.0311277070059367|-0.0132825313461278|-0.0271207956719932|0.0192788905733624|-0.0262228314523412|3
330|scream2|11750|59|1320|Horror, Mystery, Thriller|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0.0300253479387487|0.0427384466398127|0.0252062570468416|-0.0180370577566362|-0.0286810222382324|-0.0255827469310669|0.00467674526477396|-0.00300742650284732|3
331|se7en|20154|59|1777|Drama, Mystery, Thriller|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0.00515113548005348|-0.00035387266217377|0.047852837248885|-0.00398067946820159|-0.167892250780089|0.130798650670237|0.155329412955072|-0.0860678955726309|3
332|searchersthe|18144|42|1711|Drama, Western|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0.0297027786254182|0.0343750420325194|-0.0181252888818835|-0.0340466110559508|0.0740775837031649|-0.00319265766724052|-0.00282379495106019|-0.0181591486905125|2
333|senseandsensibility|16035|28|1870|Comedy, Drama, Romance|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.0738755519091763|-0.0647491806503063|-0.00305887932171689|-0.00216717673420392|0.0119076460876065|-0.0102324025526909|-0.071180581444512|-0.00449103051032632|3
334|sexliesandvideotape|8732|10|1210|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0650995197602508|0.0273652219129539|0.0643895377205653|0.102044309480954|-0.113965557504336|-0.041725201232071|0.0123839268424308|-0.0125743206614546|1
335|shakespeareinlove|12862|70|1599|Comedy, Drama, Romance|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.039063500610652|-0.0906671827893176|0.0207069477731785|0.00386835907384837|-0.022522843026778|-0.0172769042113826|0.0356424577126135|-0.0166403307672458|3
336|shampoo|12786|60|1908|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0525469559807381|0.0567825923106039|0.0546619240105055|0.024231157522897|0.0225157009884733|-0.0279318770355537|0.0174149561122409|0.0528395087390582|1
337|shawshankredemptionthe|16582|52|1541|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0323336734392019|-0.00211145165222679|0.00176477212235146|0.0385688524790735|0.00948375535363695|-0.0264316705009861|0.0817601636238392|-0.0369331747640903|1
338|shivers|11428|28|590|Horror, Sci-Fi|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|-0.0081359111158177|0.0574599648641125|0.0362899545584994|0.0278706496585298|-0.0419963796828477|-0.0309742445286686|-0.109026757566903|-0.00480042512988152|2
339|shrekthethird|12433|82|1545|Adventure, Animation, Comedy|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00771340583396646|-0.0480084171834403|0.0920652721628954|0.0588496616283245|-0.110185493175837|-0.12262892535744|-0.00781460382295197|0.0341108780974038|3
340|sideways|14265|32|1709|Adventure, Comedy, Drama|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0799125354400399|0.0137977351313888|0.0283580570890551|0.00501358099857801|0.0104774794242775|-0.016691912799055|0.000238518064047226|-0.00790099417197084|3
341|signs|12730|25|1085|Drama, Horror, Sci-Fi, Thriller|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|-0.0388959014074478|0.0864769530583368|-0.00509558870336273|-0.00738167568653646|-0.0255644083786922|0.0251733284626695|0.0138317668973858|0.0607033233572584|4
342|silenceofthelambs|17831|43|1321|Crime, Drama, Horror, Thriller|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0.00706247283035676|0.00822304797716404|-0.0317341276823051|0.040043453798035|0.00715520612152833|0.0153362528416338|-0.0409624257076992|0.0308361423507657|4
343|silverbullet|14969|50|1773|Horror|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|-0.012500890439751|0.0377002790950829|0.0293780651354907|0.0298727330836213|0.00672059723937713|0.000746231222893329|0.0136667732217293|-0.0051581788942839|1
344|sisteract|14513|52|1739|Comedy, Crime, Musical|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|-0.0521000072425928|-0.176473927021213|-0.0631336118006668|0.0399987645005133|0.0232964363815038|0.0731843031323773|0.0263364998335215|0.0430942595126915|3
345|sixthsensethe|13030|40|1284|Drama, Horror, Mystery, Thriller|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|-0.0646066434362326|0.0108467137014172|-0.019650506774276|-0.00713172868989795|0.0172531351440025|0.0425677990328208|-0.0268111647285191|-0.00915904985057602|4
346|sleepyhollow|15391|35|1491|Horror, Mystery|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0.0254826699390807|-0.0401868958567492|0.0238366622327015|-0.0186028149558826|-0.0057249017222217|0.0326126342900156|0.0359845358649889|-0.072167456468601|2
347|slingblade|11887|32|1109|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0553095219293427|-0.000160836550464732|-0.0117128317244508|0.0856012191549927|-0.0371047404192897|-0.000489738536032243|0.0137427915906722|-0.016213676965458|1
348|snowfallingoncedars|17188|50|2122|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.00972065636965556|-0.0436689871466124|-0.0226471002776401|0.0434623143642651|0.0605941280869926|0.0140965223582212|-0.0104210930138895|-0.017328662202577|1
349|soimarriedanaxemurderer|11227|56|1291|Comedy, Romance, Thriller|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|-0.0407062718369384|-0.0302454705862195|0.0354191003330572|-0.0302801231292142|0.0154997712335285|0.00596712277296012|-0.0405801054121449|0.0151834502015467|3
350|solaris|6776|7|883|Drama, Romance, Sci-Fi|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|-0.0349422102781331|0.0593761555722305|0.032839767955276|-0.0179413490656273|-0.0287872771544918|0.110953414418401|0.0257640741863362|0.012328714743605|3
351|soldier|19090|35|1208|Action, Drama, Sci-Fi|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0.113421812840086|-0.00722974688954042|0.0379437129934003|-0.0450069774765062|0.0266152766710093|0.0320446673502918|0.0430359080748761|0.0455620598245179|3
352|someonetowatchoverme|11810|34|1330|Action, Crime, Drama, Thriller|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-0.0276810484347001|0.0343996011686108|0.00803230094402163|-0.0190522230049749|0.0287012292349853|0.0297099452522142|-0.0368644337317799|0.0433517304699348|4
353|spareme|9156|38|1054|Thriller|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.00330701696810907|0.034035412101376|0.0025833277197694|-0.0547087922872843|-0.0626782732882285|0.0965909618879665|-0.00671259638544699|0.0456525890353583|1
354|sphere|12708|17|2072|Sci-Fi, Thriller|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0.0340175727829943|0.0924221518193875|0.00585416644496216|0.0746095480192105|0.0744697893339477|0.0889699238228763|0.0272254709764137|-0.0264007537302773|2
355|spiderman|14562|47|1663|Action, Adventure, Sci-Fi|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0.0194566719661211|0.0262438705144917|0.00415596061971426|0.0036831167177704|0.0125140206784592|-0.00744766417658818|0.0120977232716357|-0.0417826251242982|3
356|starman|15833|46|1696|Adventure, Drama, Romance, Sci-Fi|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|-0.0323783825424126|-0.10027751008419|-0.0607344501149132|-0.0830263166354073|-0.067391849331417|0.0185563035152066|0.0664734896448303|0.0246503560381563|4
357|starshiptroopers|13889|68|1786|Action, Sci-Fi|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0.053153283630469|-0.075251074982674|-0.0698796386433737|0.0254957828858565|-0.10698757016918|-0.0606918976366718|-0.0516781598135456|0.0539481431376392|2
358|startrekiithewrathofkhan|10867|38|1578|Action, Adventure, Sci-Fi|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|-0.00442527233500244|-0.0365070620987541|-0.123073382395349|0.0281196000983406|-0.00208172472086916|0.0281820982882855|-0.0431450425075475|-0.00905932767509316|3
359|startreknemesis|12368|25|1412|Action, Adventure, Drama, Sci-Fi, Thriller|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0.0059892492296549|-0.0327082408011777|-0.0724955789497466|-0.0563606424267546|-0.0628469415976676|0.0195156740754298|0.0300883901512936|-0.0372703834582219|5
360|starwarsanewhope|19483|67|2216|Action, Adventure, Fantasy, Sci-Fi|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0.0926140726919705|-0.0833071645044195|-0.00150260879695889|-0.080969865944008|-0.135696794928948|0.0341689110674263|0.10771476482024|-0.0930972763798692|4
