movie|genreList|filename|path|Action|Adventure|Animation|Biography|Comedy|Crime|Drama|Family|Fantasy|Film-Noir|History|Horror|Music|Musical|Mystery|Romance|Sci-Fi|Short|Sport|Thriller|War|Western
e.t.|Adventure, Family, Fantasy, Sci-Fi|e.t..txt|Adventure/e.t..txt|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0
eagleeye|Action, Mystery, Thriller|eagleeye.txt|Action/eagleeye.txt|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
easternpromises|Crime, Drama, Mystery, Thriller|easternpromises.txt|Crime/easternpromises.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
easya|Comedy, Romance|easya.txt|Comedy/easya.txt|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
edtv|Comedy|edtv.txt|Comedy/edtv.txt|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
edwardscissorhands|Drama, Fantasy, Romance|edwardscissorhands.txt|Drama/edwardscissorhands.txt|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
edwood|Comedy, Drama|edwood.txt|Comedy/edwood.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
eightleggedfreaks|Action, Comedy, Horror, Sci-Fi|eightleggedfreaks.txt|Action/eightleggedfreaks.txt|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
election|Comedy|election.txt|Comedy/election.txt|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
elephantmanthe|Drama|elephantmanthe.txt|Drama/elephantmanthe.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
elizabeththegoldenage|Drama|elizabeththegoldenage.txt|Drama/elizabeththegoldenage.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
enemyofthestate|Action, Drama, Thriller|enemyofthestate.txt|Action/enemyofthestate.txt|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
englishpatientthe|Drama, Romance|englishpatientthe.txt|Drama/englishpatientthe.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
enough|Drama, Thriller|enough.txt|Drama/enough.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
entrapment|Action, Comedy, Crime, Thriller|entrapment.txt|Action/entrapment.txt|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
eriktheviking|Fantasy|eriktheviking.txt|Fantasy/eriktheviking.txt|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
erinbrockovich|Comedy, Drama|erinbrockovich.txt|Comedy/erinbrockovich.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
escapefroml.a.|Action, Adventure, Sci-Fi, Thriller|escapefroml.a..txt|Action/escapefroml.a..txt|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
escapefromnewyork|Action, Adventure, Sci-Fi, Thriller|escapefromnewyork.txt|Action/escapefromnewyork.txt|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
eternalsunshineofthespotlessmind|Drama, Romance, Sci-Fi|eternalsunshineofthespotlessmind.txt|Drama/eternalsunshineofthespotlessmind.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
evencowgirlsgettheblues|Comedy, Drama, Romance|evencowgirlsgettheblues.txt|Comedy/evencowgirlsgettheblues.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
eventhorizon|Horror, Sci-Fi, Thriller|eventhorizon.txt|Horror/eventhorizon.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0
evildead|Comedy, Fantasy, Horror|evildead.txt|Comedy/evildead.txt|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
evildeadiideadbydawn|Action, Comedy, Fantasy, Horror|evildeadiideadbydawn.txt|Action/evildeadiideadbydawn.txt|1|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
excalibur|Adventure, Drama, Fantasy|excalibur.txt|Adventure/excalibur.txt|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
existenz|Adventure, Sci-Fi, Thriller|existenz.txt|Adventure/existenz.txt|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
extract|Comedy, Crime, Romance|extract.txt|Comedy/extract.txt|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
fabulousbakerboysthe|Drama, Romance|fabulousbakerboysthe.txt|Drama/fabulousbakerboysthe.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
faceoff|Action, Crime, Drama, Thriller|faceoff.txt|Action/faceoff.txt|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
fairgame|Action, Drama, Thriller|fairgame.txt|Action/fairgame.txt|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
familymanthe|Comedy, Romance|familymanthe.txt|Comedy/familymanthe.txt|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
fantasticfour|Action, Adventure, Fantasy, Sci-Fi|fantasticfour.txt|Action/fantasticfour.txt|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0
fantasticmrfox|Adventure, Animation, Comedy, Family|fantasticmrfox.txt|Adventure/fantasticmrfox.txt|0|1|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fargo|Comedy, Crime, Thriller|fargo.txt|Comedy/fargo.txt|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
fasttimesatridgemonthigh|Comedy, Drama|fasttimesatridgemonthigh.txt|Comedy/fasttimesatridgemonthigh.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fatalinstinct|Comedy, Crime, Thriller|fatalinstinct.txt|Comedy/fatalinstinct.txt|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
faultinourstarsthe|Drama, Romance|faultinourstarsthe.txt|Drama/faultinourstarsthe.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
fearandloathinginlasvegas|Comedy, Drama|fearandloathinginlasvegas.txt|Comedy/fearandloathinginlasvegas.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
feast|Action, Comedy, Horror, Thriller|feast.txt|Action/feast.txt|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
ferrisbuellersdayoff|Comedy|ferrisbuellersdayoff.txt|Comedy/ferrisbuellersdayoff.txt|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fieldofdreams|Drama, Family, Fantasy|fieldofdreams.txt|Drama/fieldofdreams.txt|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
fifthelementthe|Action, Comedy, Drama, Fantasy, Romance, Sci-Fi|fifthelementthe.txt|Action/fifthelementthe.txt|1|0|0|0|1|0|1|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0
fightclub|Action, Drama, Thriller|fightclub.txt|Action/fightclub.txt|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
fighterthe|Drama|fighterthe.txt|Drama/fighterthe.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
finaldestination|Horror, Thriller|finaldestination.txt|Horror/finaldestination.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
finaldestination2|Horror, Thriller|finaldestination2.txt|Horror/finaldestination2.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
findingnemo|Adventure, Animation, Comedy, Family|findingnemo.txt|Adventure/findingnemo.txt|0|1|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fiveeasypieces|Drama|fiveeasypieces.txt|Drama/fiveeasypieces.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
flashgordon|Action, Adventure, Fantasy|flashgordon.txt|Action/flashgordon.txt|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
flight|Drama|flight.txt|Drama/flight.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
flintstonesthe|Comedy, Family, Fantasy|flintstonesthe.txt|Comedy/flintstonesthe.txt|0|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
forrestgump|Comedy, Drama|forrestgump.txt|Comedy/forrestgump.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fourfeathers|Adventure, Drama, War|fourfeathers.txt|Adventure/fourfeathers.txt|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
fourrooms|Comedy, Drama|fourrooms.txt|Comedy/fourrooms.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fracture|Crime, Drama, Thriller|fracture.txt|Crime/fracture.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
frances|Drama|frances.txt|Drama/frances.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
frankenstein|Drama, Fantasy, Horror, Romance, Sci-Fi|frankenstein.txt|Drama/frankenstein.txt|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|1|1|0|0|0|0|0
freaked|Comedy, Sci-Fi|freaked.txt|Comedy/freaked.txt|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
freddyvs.jason|Action, Fantasy, Horror, Thriller|freddyvs.jason.txt|Action/freddyvs.jason.txt|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0
frenchconnectionthe|Action, Crime, Thriller|frenchconnectionthe.txt|Action/frenchconnectionthe.txt|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
frequency|Thriller|frequency.txt|Thriller/frequency.txt|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
fridaythe13th|Horror, Mystery, Thriller|fridaythe13th.txt|Horror/fridaythe13th.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0
fridaythe13thpartviiijasontakesmanhattan|Horror|fridaythe13thpartviiijasontakesmanhattan.txt|Horror/fridaythe13thpartviiijasontakesmanhattan.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
frightnight|Comedy, Horror|frightnight.txt|Comedy/frightnight.txt|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
frightnight1985|Comedy, Horror, Thriller|frightnight1985.txt|Comedy/frightnight1985.txt|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
fromdusktilldawn|Action, Comedy, Horror, Thriller|fromdusktilldawn.txt|Action/fromdusktilldawn.txt|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
fromheretoeternity|Drama, Romance, War|fromheretoeternity.txt|Drama/fromheretoeternity.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
frozen|Drama, Thriller|frozen.txt|Drama/frozen.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
frozendisney|Adventure, Animation, Comedy|frozendisney.txt|Adventure/frozendisney.txt|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
frozenriver|Crime, Drama|frozenriver.txt|Crime/frozenriver.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fruitvalestation|Drama|fruitvalestation.txt|Drama/fruitvalestation.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fugitivethe|Action, Adventure, Mystery, Thriller|fugitivethe.txt|Action/fugitivethe.txt|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
funnypeople|Comedy, Drama|funnypeople.txt|Comedy/funnypeople.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
g.i.jane|Action, Drama|g.i.jane.txt|Action/g.i.jane.txt|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
g.i.joetheriseofcobra|Action, Adventure, Sci-Fi, Thriller|g.i.joetheriseofcobra.txt|Action/g.i.joetheriseofcobra.txt|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
game6|Comedy, Drama|game6.txt|Comedy/game6.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
gamer|Action, Sci-Fi, Thriller|gamer.txt|Action/gamer.txt|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
gamethe|Mystery, Thriller|gamethe.txt|Mystery/gamethe.txt|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
gandhi|Drama|gandhi.txt|Drama/gandhi.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
gangrelated|Crime, Drama|gangrelated.txt|Crime/gangrelated.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
gangsofnewyork|Crime, Drama|gangsofnewyork.txt|Crime/gangsofnewyork.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
gardenstate|Comedy, Drama, Romance|gardenstate.txt|Comedy/gardenstate.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
gattaca|Drama, Sci-Fi, Thriller|gattaca.txt|Drama/gattaca.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
getawaythe|Action, Crime, Drama, Thriller|getawaythe.txt|Action/getawaythe.txt|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
getcarter|Action, Crime, Drama, Thriller|getcarter.txt|Action/getcarter.txt|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
getlow|Drama, Mystery|getlow.txt|Drama/getlow.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
ghost|Drama, Fantasy, Romance, Thriller|ghost.txt|Drama/ghost.txt|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0
ghostandthedarknessthe|Action, Adventure, Drama, Thriller|ghostandthedarknessthe.txt|Action/ghostandthedarknessthe.txt|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
ghostbusters|Comedy, Fantasy, Sci-Fi|ghostbusters.txt|Comedy/ghostbusters.txt|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0
ghostbusters2|Action, Adventure, Comedy, Sci-Fi|ghostbusters2.txt|Action/ghostbusters2.txt|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
ghostrider|Action, Fantasy, Thriller|ghostrider.txt|Action/ghostrider.txt|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0
ghostship|Action, Adventure, Horror, Sci-Fi, Thriller|ghostship.txt|Action/ghostship.txt|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0
ghostworld|Comedy, Drama|ghostworld.txt|Comedy/ghostworld.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
gingersnaps|Drama, Horror, Thriller|gingersnaps.txt|Drama/gingersnaps.txt|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
girlwiththedragontattoothe|Crime, Drama, Mystery|girlwiththedragontattoothe.txt|Crime/girlwiththedragontattoothe.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
gladiator|Action, Drama|gladiator.txt|Action/gladiator.txt|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
glengarryglengross|Drama|glengarryglengross.txt|Drama/glengarryglengross.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
go|Comedy, Crime|go.txt|Comedy/go.txt|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
godfather|Crime, Drama|godfather.txt|Crime/godfather.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
godfatherpartii|Crime, Drama|godfatherpartii.txt|Crime/godfatherpartii.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
godfatherpartiiithe|Crime, Drama, Mystery|godfatherpartiiithe.txt|Crime/godfatherpartiiithe.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
godsandmonsters|Drama|godsandmonsters.txt|Drama/godsandmonsters.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
godzilla|Action, Sci-Fi, Thriller|godzilla.txt|Action/godzilla.txt|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
gonein60seconds|Action, Crime|gonein60seconds.txt|Action/gonein60seconds.txt|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
goodgirlthe|Comedy, Drama|goodgirlthe.txt|Comedy/goodgirlthe.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
goodwillhunting|Comedy, Drama|goodwillhunting.txt|Comedy/goodwillhunting.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
gothika|Horror, Mystery, Thriller|gothika.txt|Horror/gothika.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0
graduatethe|Comedy, Drama, Romance|graduatethe.txt|Comedy/graduatethe.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
grandhotel|Drama, Romance|grandhotel.txt|Drama/grandhotel.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
grandtheftparsons|Comedy, Drama|grandtheftparsons.txt|Comedy/grandtheftparsons.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
grantorino|Crime, Drama|grantorino.txt|Crime/grantorino.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
grapesofwraththe|Drama|grapesofwraththe.txt|Drama/grapesofwraththe.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
gravity|Sci-Fi, Thriller|gravity.txt|Sci-Fi/gravity.txt|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
greenmilethe|Drama, Fantasy|greenmilethe.txt|Drama/greenmilethe.txt|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
gremlins|Comedy, Fantasy, Horror|gremlins.txt|Comedy/gremlins.txt|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
gremlins2|Comedy, Fantasy, Horror, Sci-Fi|gremlins2.txt|Comedy/gremlins2.txt|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0
griftersthe|Crime, Drama|griftersthe.txt|Crime/griftersthe.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
grossepointblank|Comedy, Crime, Romance, Thriller|grossepointblank.txt|Comedy/grossepointblank.txt|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0
groundhogday|Comedy, Fantasy, Romance|groundhogday.txt|Comedy/groundhogday.txt|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
grudgethe|Horror, Mystery, Thriller|grudgethe.txt|Horror/grudgethe.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0
hackers|Action, Crime, Drama, Thriller|hackers.txt|Action/hackers.txt|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
halloweenthecurseofmichaelmyers|Horror, Thriller|halloweenthecurseofmichaelmyers.txt|Horror/halloweenthecurseofmichaelmyers.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
hallpass|Comedy, Romance|hallpass.txt|Comedy/hallpass.txt|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
hancock|Action, Comedy, Crime, Drama, Fantasy, Thriller|hancock.txt|Action/hancock.txt|1|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0
hangoverthe|Comedy, Crime, Mystery, Thriller|hangoverthe.txt|Comedy/hangoverthe.txt|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
hanna|Action, Crime, Mystery|hanna.txt|Action/hanna.txt|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
hannahandhersisters|Comedy, Drama, Romance|hannahandhersisters.txt|Comedy/hannahandhersisters.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
hannibal|Horror, Thriller|hannibal.txt|Horror/hannibal.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
happybirthdaywandajune|Comedy|happybirthdaywandajune.txt|Comedy/happybirthdaywandajune.txt|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
happyfeet|Animation, Comedy, Family|happyfeet.txt|Animation/happyfeet.txt|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
hardrain|Action, Crime, Drama, Thriller|hardrain.txt|Action/hardrain.txt|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
hardtokill|Action, Romance|hardtokill.txt|Action/hardtokill.txt|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
haroldandkumargotowhitecastle|Adventure, Comedy|haroldandkumargotowhitecastle.txt|Adventure/haroldandkumargotowhitecastle.txt|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
hauntingthe|Horror, Mystery, Thriller|hauntingthe.txt|Horror/hauntingthe.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0
heat|Action, Crime, Drama, Thriller|heat.txt|Action/heat.txt|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
heathers|Comedy|heathers.txt|Comedy/heathers.txt|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
heavenlycreatures|Crime, Drama, Fantasy, Horror, Romance, Thriller|heavenlycreatures.txt|Crime/heavenlycreatures.txt|0|0|0|0|0|1|1|0|1|0|0|1|0|0|0|1|0|0|0|1|0|0
heavymetal|Action, Adventure, Animation, Fantasy, Horror, Sci-Fi|heavymetal.txt|Action/heavymetal.txt|1|1|1|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0
hebrewhammerthe|Comedy|hebrewhammerthe.txt|Comedy/hebrewhammerthe.txt|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
heist|Crime, Drama, Thriller|heist.txt|Crime/heist.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
hellboundhellraiserii|Horror, Thriller|hellboundhellraiserii.txt|Horror/hellboundhellraiserii.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
hellboy|Action, Adventure, Horror, Sci-Fi|hellboy.txt|Action/hellboy.txt|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
hellboy2thegoldenarmy|Action, Adventure, Fantasy|hellboy2thegoldenarmy.txt|Action/hellboy2thegoldenarmy.txt|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
hellraiser|Horror|hellraiser.txt|Horror/hellraiser.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
hellraiser3hellonearth|Fantasy, Horror|hellraiser3hellonearth.txt|Fantasy/hellraiser3hellonearth.txt|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
hellraiserdeader|Horror, Mystery, Thriller|hellraiserdeader.txt|Horror/hellraiserdeader.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0
hellraiserhellseeker|Horror|hellraiserhellseeker.txt|Horror/hellraiserhellseeker.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
helpthe|Drama|helpthe.txt|Drama/helpthe.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
henryfool|Comedy, Drama|henryfool.txt|Comedy/henryfool.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
henryscrime|Crime, Drama|henryscrime.txt|Crime/henryscrime.txt|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
hesher|Drama|hesher.txt|Drama/hesher.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
hesjustnotthatintoyou|Comedy, Drama, Romance|hesjustnotthatintoyou.txt|Comedy/hesjustnotthatintoyou.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
highfidelity|Comedy, Drama, Music, Romance|highfidelity.txt|Comedy/highfidelity.txt|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0
highlander|Action, Fantasy|highlander.txt|Action/highlander.txt|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
highlanderendgame|Action, Adventure, Fantasy, Sci-Fi|highlanderendgame.txt|Action/highlanderendgame.txt|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0
hillshaveeyesthe|Horror, Thriller|hillshaveeyesthe.txt|Horror/hillshaveeyesthe.txt|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
hisgirlfriday|Comedy, Drama, Romance|hisgirlfriday.txt|Comedy/hisgirlfriday.txt|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
hitchcock|Drama|hitchcock.txt|Drama/hitchcock.txt|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
