movie|character|tokenCount|characterCount|sectionCount|anger|anticipation|disgust|fear|joy|sadness|surprise|trust
bigfish|Jing|9|1|3|0|0.111111111111111|0|0|0.111111111111111|0|0.111111111111111|0.333333333333333
bigfish|Karl|8|1|3|0|0.25|0|0|0|0.125|0.125|0
bigfish|Zacky|8|1|5|0.375|0|0.375|0.375|0|0.25|0|0
bigfish|Various Townfolk|6|1|1|0|0.333333333333333|0|0.166666666666667|0.333333333333333|0|0|0.333333333333333
bigfish|Young Dr. Bennett|6|1|2|0.333333333333333|0.333333333333333|0.166666666666667|0.166666666666667|0.5|0.166666666666667|0.166666666666667|0.333333333333333
bigfish|Teller Woman|5|1|2|0.2|0.4|0|0.2|0.4|0.2|0.2|0.4
bigfish|Mildred|4|1|3|0|0|0|0|0|0|0.5|0
bigfish|Ruthie|3|1|1|0|0.333333333333333|0|0|0.333333333333333|0|0.333333333333333|0.666666666666667
bigfish|Woman's Voice|3|1|1|0|0.333333333333333|0|0|0|0|0|0
bigfish|Young Will|3|1|2|0|0|0|0.333333333333333|0|0|0|0
bigfish|Edward And Will|2|1|1|0|0|0|0|0|0|0|0
bigfish|Hot-Blooded Shotgun Toter|2|1|1|0|0|0|0|0|0|0|0
bigfish|Little Brave|2|1|1|0|0|0|0|0|0|0|0
bigfish|Little Girl|2|1|1|0|0|0|0|0|0|0|0
bigfish|Nurse|2|1|1|0|0|0|0|0|0|0|0
bigfish|Sharecropper|2|1|1|0|0|0|0|0|0|0|0
bigfish|The Crowd|2|1|1|0|0|0|0|0|0|0|0
bigfish|A Deep Voice|1|1|1|0|0|0|0|1|0|0|1
bigfish|A Girl's Voice|1|1|1|0|0|0|0|0|0|0|0
bigfish|A Voice|1|1|1|1|0|1|1|0|1|0|0
bigfish|Cashier|1|1|1|0|1|0|0|1|0|0|1
bigfish|Girl|1|1|1|0|1|0|0|1|0|0|1
bigfish|Man's Voice|1|1|1|0|0|0|0|1|0|0|1
bigfish|Shephard|1|1|1|0|0|0|1|0|0|0|0
bigfish|Some Farmer|1|1|1|0|0|0|0|0|0|0|0
bigfish|Student|1|1|1|0|0|0|0|0|0|0|0
bigfish|The Man|1|1|1|0|1|0|0|1|0|0|1
bigwhitethe|Ted|477|1|140|0.0985324947589099|0.0859538784067086|0.0566037735849057|0.111111111111111|0.0545073375262055|0.0964360587002096|0.0419287211740042|0.127882599580713
bigwhitethe|Paul|435|1|150|0.0666666666666667|0.135632183908046|0.0505747126436782|0.110344827586207|0.103448275862069|0.131034482758621|0.0827586206896552|0.131034482758621
bigwhitethe|Tiffany|251|1|70|0.0478087649402391|0.107569721115538|0.0199203187250996|0.0756972111553785|0.135458167330677|0.0796812749003984|0.0876494023904383|0.127490039840637
bigwhitethe|Gary|202|1|61|0.099009900990099|0.133663366336634|0.0594059405940594|0.103960396039604|0.0643564356435644|0.0643564356435644|0.0643564356435644|0.113861386138614
bigwhitethe|Raymond|158|1|54|0.145569620253165|0.151898734177215|0.0822784810126582|0.132911392405063|0.0949367088607595|0.0949367088607595|0.0886075949367089|0.139240506329114
bigwhitethe|Margaret|156|1|55|0.224358974358974|0.128205128205128|0.147435897435897|0.17948717948718|0.102564102564103|0.16025641025641|0.115384615384615|0.0961538461538462
bigwhitethe|Jimbo|125|1|46|0.056|0.096|0.048|0.072|0.056|0.064|0.048|0.104
bigwhitethe|Cam|91|1|24|0.0769230769230769|0.0989010989010989|0.032967032967033|0.10989010989011|0.054945054945055|0.10989010989011|0.0769230769230769|0.120879120879121
bigwhitethe|Detective Boyle|64|1|19|0.046875|0.125|0.078125|0.09375|0.046875|0.046875|0.0625|0.171875
bigwhitethe|Branch|54|1|15|0.12962962962963|0.0925925925925926|0.0740740740740741|0.12962962962963|0.0555555555555556|0.111111111111111|0.0185185185185185|0.148148148148148
bigwhitethe|Mrs. Wherry|53|1|15|0.0943396226415094|0.0566037735849057|0.0754716981132076|0.113207547169811|0.0754716981132076|0.0754716981132076|0.0754716981132076|0.132075471698113
bigwhitethe|Avis|42|1|15|0.0476190476190476|0.142857142857143|0|0|0.0952380952380952|0|0.142857142857143|0.166666666666667
bigwhitethe|Arnith|41|1|6|0|0.0487804878048781|0.0487804878048781|0.0487804878048781|0.0731707317073171|0.0487804878048781|0.0487804878048781|0.268292682926829
bigwhitethe|Spellman|25|1|4|0|0.04|0|0|0.04|0|0|0.12
bigwhitethe|Dave|20|1|6|0.05|0.15|0.05|0.1|0.1|0.1|0.2|0.2
bigwhitethe|Corporal|17|1|2|0|0|0|0|0|0|0|0.0588235294117647
bigwhitethe|Edward G. Robinson|17|1|2|0.117647058823529|0.0588235294117647|0.117647058823529|0.0588235294117647|0.0588235294117647|0.0588235294117647|0|0.117647058823529
bigwhitethe|Radio Host|12|1|2|0.0833333333333333|0|0.0833333333333333|0.0833333333333333|0|0.0833333333333333|0.0833333333333333|0.0833333333333333
bigwhitethe|Female Cop|10|1|4|0|0|0.2|0.1|0|0.1|0|0
bigwhitethe|Minister|10|1|3|0|0.3|0|0.2|0.4|0|0.1|0.4
bigwhitethe|Woman Caller|10|1|3|0|0.1|0|0.1|0|0.1|0|0
bigwhitethe|Bill|9|1|1|0|0|0|0.111111111111111|0|0.222222222222222|0|0.111111111111111
bigwhitethe|Howard|9|1|4|0.222222222222222|0|0.111111111111111|0.111111111111111|0|0.111111111111111|0|0
bigwhitethe|Pizza Guy|9|1|4|0.111111111111111|0|0.111111111111111|0.111111111111111|0|0.111111111111111|0|0
bigwhitethe|911 Recording|6|1|1|0|0|0|0|0|0|0|0
bigwhitethe|Teenager|5|1|1|0.2|0|0.2|0.2|0|0.4|0.4|0
bigwhitethe|Tv Reporter|5|1|2|0|0.4|0|0.2|0|0|0|0.2
bigwhitethe|Hair Stylist|4|1|1|0|0|0|0|0|0|0|0
bigwhitethe|Automated Voice|3|1|1|0|0|0|0|0|0|0|0
bigwhitethe|Bully|3|1|1|0|0|0|0|0|0|0|0
bigwhitethe|Paperboy|3|1|1|0|0.333333333333333|0|0|0|0|0|0
bigwhitethe|Dave's Wife|2|1|1|0|0.5|0|0.5|0|0|0|0
bigwhitethe|Man's Voice|2|1|1|0|0|0|0.5|0|0|0|0.5
bigwhitethe|Nephew|2|1|1|0|0|0|0|0|0|0|0
birdsthe|Melanie|633|1|234|0.0789889415481833|0.107424960505529|0.0552922590837283|0.0916271721958926|0.0789889415481833|0.0758293838862559|0.0600315955766193|0.107424960505529
birdsthe|Mitch|543|1|208|0.0644567219152855|0.184162062615101|0.0331491712707182|0.0865561694290976|0.132596685082873|0.101289134438306|0.0718232044198895|0.139963167587477
birdsthe|Lydia|311|1|80|0.0578778135048232|0.102893890675241|0.0257234726688103|0.0836012861736334|0.0707395498392283|0.0707395498392283|0.0739549839228296|0.0932475884244373
birdsthe|Annie|272|1|71|0.0588235294117647|0.132352941176471|0.0625|0.125|0.117647058823529|0.106617647058824|0.0772058823529412|0.0992647058823529
birdsthe|Announcer|163|1|4|0.0552147239263804|0.134969325153374|0.0245398773006135|0.0920245398773006|0.0736196319018405|0.0613496932515337|0.049079754601227|0.184049079754601
birdsthe|Mrs. Bundy|154|1|34|0.0779220779220779|0.0714285714285714|0.038961038961039|0.11038961038961|0.051948051948052|0.0324675324675325|0.0454545454545455|0.0714285714285714
birdsthe|Cathy|116|1|37|0.0431034482758621|0.129310344827586|0.0344827586206897|0.103448275862069|0.112068965517241|0.0862068965517242|0.0431034482758621|0.0948275862068965
birdsthe|Malone|89|1|18|0.0786516853932584|0.101123595505618|0.0449438202247191|0.123595505617978|0.0786516853932584|0.0674157303370787|0.0898876404494382|0.123595505617978
birdsthe|Clerk|78|1|22|0.0512820512820513|0.0897435897435897|0.0128205128205128|0.0128205128205128|0.0641025641025641|0.0512820512820513|0.0769230769230769|0.141025641025641
birdsthe|Deke|61|1|20|0.147540983606557|0.147540983606557|0.0327868852459016|0.131147540983607|0.0819672131147541|0.0819672131147541|0.0983606557377049|0.114754098360656
birdsthe|Mrs. Macgruder|60|1|17|0.0833333333333333|0.133333333333333|0.0666666666666667|0.0833333333333333|0.0833333333333333|0.0833333333333333|0.0833333333333333|0.0833333333333333
birdsthe|Woman|59|1|13|0.0508474576271187|0.186440677966102|0.0169491525423729|0.152542372881356|0.135593220338983|0.11864406779661|0.101694915254237|0.0508474576271187
birdsthe|Salesman|53|1|13|0.0943396226415094|0.0943396226415094|0.0754716981132076|0.113207547169811|0.0566037735849057|0.0188679245283019|0.0566037735849057|0.0754716981132076
birdsthe|Children|51|1|10|0.0196078431372549|0.0196078431372549|0.0392156862745098|0.0392156862745098|0.0196078431372549|0|0.0196078431372549|0.0784313725490196
birdsthe|Sholes|49|1|18|0.0408163265306122|0.0816326530612245|0.0204081632653061|0.0816326530612245|0.0204081632653061|0.0204081632653061|0.0204081632653061|0.0816326530612245
birdsthe|Drunk|45|1|7|0|0.111111111111111|0.0666666666666667|0.0222222222222222|0.0444444444444444|0|0.0888888888888889|0.0888888888888889
birdsthe|Helen|40|1|12|0.1|0.1|0.1|0.15|0.025|0.075|0.075|0.075
birdsthe|Man|18|1|6|0|0.0555555555555556|0|0|0|0.0555555555555556|0.0555555555555556|0
birdsthe|Sam|12|1|6|0.25|0|0|0.333333333333333|0|0|0|0.0833333333333333
birdsthe|Sam's Voice|12|1|2|0|0|0|0.0833333333333333|0|0.0833333333333333|0.0833333333333333|0
birdsthe|Boy|5|1|3|0.2|0.2|0|0.2|0|0|0.2|0
birdsthe|Lydia's Voice|4|1|2|0.25|0.25|0.25|0.25|0|0.25|0|0
birdsthe|Harry's Voice|3|1|3|1|0|0|0|0|0|1|0
birdsthe|Little Girl|3|1|2|0|0.333333333333333|0|0.333333333333333|0.333333333333333|0.666666666666667|0.333333333333333|0.333333333333333
birdsthe|Man's Voice|3|1|1|0|0|0|0.333333333333333|0|0|0|0
birdsthe|Farmhand|2|1|1|0.5|0|0|0|0|0|0.5|0
birdsthe|Girl #4|2|1|1|0|0|0|0.5|0|0|0|0
birdsthe|Annie's Voice|1|1|1|1|0|0|0|0|0|1|0
birdsthe|Fisherman|1|1|1|0|1|0|0|0|0|0|0
birdsthe|Girl #2|1|1|1|0|0|0|0|0|0|0|0
birdsthe|Girl #3|1|1|1|0|0|0|1|0|0|0|0
birdsthe|Melanie's Voice|1|1|1|0|0|0|0|0|0|0|0
birthdaygirl|John|360|1|143|0.0888888888888889|0.130555555555556|0.0694444444444445|0.0972222222222222|0.127777777777778|0.105555555555556|0.0805555555555556|0.155555555555556
birthdaygirl|Yuri|226|1|64|0.079646017699115|0.141592920353982|0.119469026548673|0.119469026548673|0.163716814159292|0.0973451327433628|0.0752212389380531|0.18141592920354
birthdaygirl|Nadia|221|1|106|0.108597285067873|0.113122171945701|0.126696832579186|0.117647058823529|0.117647058823529|0.126696832579186|0.0633484162895928|0.126696832579186
birthdaygirl|Branch Manager|95|1|19|0.0105263157894737|0.105263157894737|0.126315789473684|0.0526315789473684|0.0526315789473684|0.0421052631578947|0.0526315789473684|0.189473684210526
birthdaygirl|Alexei|37|1|19|0.027027027027027|0.189189189189189|0.027027027027027|0.0540540540540541|0.243243243243243|0.0810810810810811|0.108108108108108|0.135135135135135
birthdaygirl|Voice Over|21|1|5|0|0.19047619047619|0.0952380952380952|0.238095238095238|0.0476190476190476|0.238095238095238|0|0.0952380952380952
birthdaygirl|Clare|15|1|6|0.0666666666666667|0.2|0.333333333333333|0.133333333333333|0.266666666666667|0.0666666666666667|0.2|0.0666666666666667
birthdaygirl|Moseley|13|1|5|0|0.0769230769230769|0.153846153846154|0|0|0|0|0
birthdaygirl|Announcement|9|1|2|0|0.222222222222222|0|0|0|0|0|0.222222222222222
birthdaygirl|Answer Machine|8|1|2|0|0|0.25|0|0.25|0.25|0|0
birthdaygirl|Trainer|7|1|4|0|0.285714285714286|0.142857142857143|0|0.285714285714286|0|0.285714285714286|0.571428571428571
birthdaygirl|Waitress|7|1|4|0|0.142857142857143|0|0|0.142857142857143|0|0.142857142857143|0.285714285714286
birthdaygirl|Official|5|1|3|0|0.2|0|0|0.4|0|0|0.6
birthdaygirl|Passing Colleague|3|1|1|0|0|0.333333333333333|0|0|0|0|0
birthdaygirl|Colleague|2|1|1|0|0|0.5|0|0|0|0|0
birthdaygirl|Police 1|2|1|1|0|0|0|0|0|0|0|0.5
birthdaygirl|Police 2|2|1|1|0|0|0|0|0|0|0|0
birthdaygirl|Sergeant|2|1|2|0|0|0|0|0.5|0|0|0
birthdaygirl|Policeman|1|1|1|0|0|0|0|0|0|0|1
birthdaygirl|Sophia|1|1|1|0|0|1|0|0|0|0|0
blackdahliathe|Bucky|760|1|273|0.0842105263157895|0.0868421052631579|0.0605263157894737|0.107894736842105|0.0631578947368421|0.0934210526315789|0.0539473684210526|0.107894736842105
blackdahliathe|Voice Over|726|1|86|0.0757575757575758|0.0840220385674931|0.0647382920110193|0.115702479338843|0.0661157024793388|0.0881542699724518|0.0550964187327824|0.129476584022039
blackdahliathe|Lee|300|1|80|0.0933333333333333|0.0633333333333333|0.0533333333333333|0.146666666666667|0.0533333333333333|0.0933333333333333|0.0733333333333333|0.11
blackdahliathe|Russ Millard|240|1|62|0.0625|0.0791666666666667|0.0458333333333333|0.0916666666666667|0.0541666666666667|0.1|0.0625|0.1125
blackdahliathe|Madeleine|238|1|49|0.0840336134453782|0.109243697478992|0.0714285714285714|0.0882352941176471|0.0882352941176471|0.100840336134454|0.0714285714285714|0.142857142857143
blackdahliathe|Kay|182|1|51|0.0879120879120879|0.175824175824176|0.0604395604395604|0.0989010989010989|0.175824175824176|0.0989010989010989|0.153846153846154|0.153846153846154
blackdahliathe|Cleo Short|147|1|24|0.108843537414966|0.0680272108843538|0.0952380952380952|0.115646258503401|0.0884353741496599|0.122448979591837|0.0408163265306122|0.102040816326531
blackdahliathe|Ellis Loew|146|1|20|0.10958904109589|0.089041095890411|0.0684931506849315|0.150684931506849|0.0479452054794521|0.089041095890411|0.0410958904109589|0.0821917808219178
blackdahliathe|Jane Chambers|126|1|27|0.103174603174603|0.142857142857143|0.0793650793650794|0.111111111111111|0.150793650793651|0.119047619047619|0.111111111111111|0.119047619047619
blackdahliathe|Emmett Sprague|115|1|18|0.0869565217391304|0.0956521739130435|0.0521739130434783|0.121739130434783|0.0869565217391304|0.0869565217391304|0.0521739130434783|0.139130434782609
blackdahliathe|Vogel|98|1|23|0.0918367346938776|0.0816326530612245|0.122448979591837|0.102040816326531|0.0714285714285714|0.0816326530612245|0.0612244897959184|0.102040816326531
blackdahliathe|Ramona|88|1|14|0.147727272727273|0.0909090909090909|0.170454545454545|0.204545454545455|0.0681818181818182|0.159090909090909|0.0568181818181818|0.147727272727273
blackdahliathe|Coroner|82|1|9|0.146341463414634|0.0731707317073171|0.121951219512195|0.182926829268293|0.0853658536585366|0.146341463414634|0.109756097560976|0.0853658536585366
blackdahliathe|Dolphine|64|1|14|0.125|0.109375|0.0625|0.0625|0.09375|0.0625|0.0625|0.140625
blackdahliathe|Harry Sears|59|1|10|0.11864406779661|0.101694915254237|0.0847457627118644|0.169491525423729|0.0847457627118644|0.11864406779661|0.0338983050847458|0.135593220338983
blackdahliathe|Sally|52|1|11|0.0576923076923077|0.115384615384615|0.0576923076923077|0.0769230769230769|0.115384615384615|0.0576923076923077|0.0769230769230769|0.211538461538462
blackdahliathe|Linda Martin|46|1|10|0.0869565217391304|0.108695652173913|0.0652173913043478|0.0652173913043478|0.0434782608695652|0.108695652173913|0.0434782608695652|0.0652173913043478
blackdahliathe|Tierney|44|1|4|0.0454545454545455|0.159090909090909|0.0454545454545455|0.0454545454545455|0.136363636363636|0.0681818181818182|0.0227272727272727|0.113636363636364
blackdahliathe|Marjorie|37|1|7|0.027027027027027|0.162162162162162|0.027027027027027|0.027027027027027|0.108108108108108|0|0.0810810810810811|0.189189189189189
blackdahliathe|Sheryl|30|1|8|0.1|0|0.0666666666666667|0.0666666666666667|0.0666666666666667|0.0666666666666667|0|0.1
blackdahliathe|Dewitt|28|1|4|0.107142857142857|0.107142857142857|0.0357142857142857|0.214285714285714|0.142857142857143|0.107142857142857|0.107142857142857|0.107142857142857
blackdahliathe|Johnny|28|1|10|0.0714285714285714|0.0357142857142857|0.142857142857143|0.0714285714285714|0.0714285714285714|0.142857142857143|0.0357142857142857|0.178571428571429
blackdahliathe|Announcer|27|1|2|0.037037037037037|0.0740740740740741|0|0.037037037037037|0.037037037037037|0.037037037037037|0.037037037037037|0.037037037037037
blackdahliathe|Millard|26|1|6|0.115384615384615|0.0384615384615385|0.115384615384615|0.192307692307692|0|0.0769230769230769|0.0384615384615385|0.0769230769230769
blackdahliathe|Koenig|25|1|7|0.12|0.08|0.04|0.08|0.08|0.08|0.04|0.12
blackdahliathe|Old Man|22|1|3|0.0909090909090909|0.0454545454545455|0.0454545454545455|0.0909090909090909|0.0454545454545455|0.0454545454545455|0.0454545454545455|0.0454545454545455
blackdahliathe|Red Manley|22|1|11|0.0909090909090909|0.136363636363636|0.0454545454545455|0.181818181818182|0.0909090909090909|0.0909090909090909|0|0.318181818181818
blackdahliathe|Loew|21|1|3|0.0952380952380952|0|0|0|0.0476190476190476|0|0|0.19047619047619
blackdahliathe|Elizabeth Short|20|1|7|0.1|0|0.05|0.05|0|0.05|0|0
blackdahliathe|Pete|20|1|6|0.05|0.3|0|0.1|0.45|0|0.45|0.25
blackdahliathe|Tom|18|1|3|0|0.0555555555555556|0.0555555555555556|0.0555555555555556|0.0555555555555556|0.0555555555555556|0|0.222222222222222
blackdahliathe|Bartender|16|1|6|0.0625|0.0625|0.125|0|0|0|0|0.0625
blackdahliathe|Issler|16|1|6|0.25|0.125|0.1875|0.3125|0.125|0.375|0|0.3125
blackdahliathe|Ernie|15|1|3|0.0666666666666667|0.0666666666666667|0.0666666666666667|0.0666666666666667|0.266666666666667|0.0666666666666667|0.133333333333333|0.266666666666667
blackdahliathe|Fay|15|1|4|0.133333333333333|0.2|0|0.0666666666666667|0.133333333333333|0|0|0.133333333333333
blackdahliathe|Captain Jack|14|1|2|0.0714285714285714|0|0.0714285714285714|0.142857142857143|0.0714285714285714|0.0714285714285714|0.142857142857143|0.285714285714286
blackdahliathe|Vic|13|1|3|0.153846153846154|0.153846153846154|0.0769230769230769|0.230769230769231|0|0.307692307692308|0.0769230769230769|0.0769230769230769
blackdahliathe|Chief Green|11|1|3|0|0.0909090909090909|0|0.0909090909090909|0|0|0|0.0909090909090909
blackdahliathe|Man|11|1|3|0.0909090909090909|0.181818181818182|0|0.0909090909090909|0.181818181818182|0|0.181818181818182|0.181818181818182
blackdahliathe|Durkin|10|1|3|0.1|0.1|0.1|0.1|0.2|0.1|0.1|0.1
blackdahliathe|Harry|10|1|3|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.3
blackdahliathe|Jastrow|10|1|2|0.1|0.1|0.1|0.1|0.2|0.2|0.1|0.1
blackdahliathe|Old Woman|8|1|1|0|0.125|0|0.125|0.125|0.125|0|0.125
blackdahliathe|Rookie|8|1|2|0.25|0|0|0.25|0|0|0|0
blackdahliathe|Bidwell|7|1|1|0|0.142857142857143|0|0.142857142857143|0|0.142857142857143|0|0.142857142857143
blackdahliathe|Buck|7|1|1|0|0|0|0|0|0|0|0
blackdahliathe|Captain Vasquez|7|1|2|0.142857142857143|0|0.142857142857143|0.285714285714286|0|0.142857142857143|0|0.142857142857143
blackdahliathe|Detective|7|1|4|0.142857142857143|0.142857142857143|0|0.142857142857143|0|0|0|0.285714285714286
blackdahliathe|Thad Green|7|1|2|0.428571428571429|0.285714285714286|0.285714285714286|0.285714285714286|0|0.428571428571429|0|0.142857142857143
blackdahliathe|Radio Dispatcher|6|1|1|0|0|0|0.166666666666667|0|0|0|0
blackdahliathe|Agent|5|1|1|0|0|0|0|0.2|0|0|0.2
blackdahliathe|Intercom|5|1|1|0|0.4|0|0.2|0|0|0|0.2
blackdahliathe|Officer|5|1|2|0.2|0|0.2|0.2|0|0|0.2|0.2
blackdahliathe|Woman|5|1|1|0|0|0|0|0|0.2|0|0
blackdahliathe|Man #4|4|1|2|0|0|0|0|0|0|0|0
blackdahliathe|Betty Short|3|1|1|0.333333333333333|0|0.333333333333333|0.333333333333333|0|0.666666666666667|0|0
blackdahliathe|Hooker|3|1|1|0|0|0|0|0|0|0.333333333333333|0
blackdahliathe|Man #2|3|1|2|0.333333333333333|0.333333333333333|0.333333333333333|0.333333333333333|0|0.333333333333333|0.333333333333333|0
blackdahliathe|Man #3|3|1|2|0|0|0|0|0|0.666666666666667|0|0.666666666666667
blackdahliathe|Martha|3|1|3|0|0.333333333333333|0|0|0.333333333333333|0|0|0
blackdahliathe|Bruno|2|1|1|0|0|0|0|0|0|0|0
blackdahliathe|Chief Horrall|2|1|1|0.5|0|0.5|0.5|0|0.5|0.5|0
blackdahliathe|Fritzie|2|1|1|0|0|0|0|0|0|0|0
blackdahliathe|Girl|2|1|1|0|0|0|0|0|0|0|0
blackdahliathe|Desk Sergeant|1|1|1|1|0|1|1|0|1|0|0
blackdahliathe|Dolph|1|1|1|0|0|0|0|0|0|0|0
blackdahliathe|Lee Blanchard|1|1|1|0|0|0|0|0|0|0|0
blackdahliathe|Secretary|1|1|1|0|0|0|0|0|0|0|1
blackrain|Nick|417|1|194|0.117505995203837|0.129496402877698|0.0647482014388489|0.100719424460432|0.0911270983213429|0.0767386091127098|0.0863309352517986|0.141486810551559
blackrain|Ich|239|1|82|0.108786610878661|0.096234309623431|0.0836820083682008|0.129707112970711|0.0878661087866109|0.138075313807531|0.0753138075313808|0.129707112970711
blackrain|Charlie|169|1|54|0.0710059171597633|0.0769230769230769|0.0591715976331361|0.0591715976331361|0.0946745562130178|0.0236686390532544|0.0591715976331361|0.124260355029586
blackrain|Sugai|94|1|20|0.106382978723404|0.127659574468085|0.0957446808510638|0.127659574468085|0.0957446808510638|0.148936170212766|0.106382978723404|0.170212765957447
blackrain|Joyce|92|1|45|0.108695652173913|0.119565217391304|0.0760869565217391|0.130434782608696|0.0869565217391304|0.119565217391304|0.0978260869565217|0.130434782608696
blackrain|Oliver|75|1|19|0.0933333333333333|0.04|0.0933333333333333|0.0666666666666667|0.04|0.106666666666667|0.0533333333333333|0.0666666666666667
blackrain|Ohashi|71|1|18|0.0563380281690141|0.126760563380282|0.028169014084507|0.112676056338028|0.0422535211267606|0.112676056338028|0.0563380281690141|0.112676056338028
blackrain|Kobo|50|1|17|0.12|0.06|0.14|0.2|0.08|0.12|0.1|0.08
blackrain|Abolofia|23|1|4|0|0.0869565217391304|0|0.0434782608695652|0.130434782608696|0|0.130434782608696|0.217391304347826
blackrain|Connie|18|1|6|0.0555555555555556|0.111111111111111|0.166666666666667|0.111111111111111|0.0555555555555556|0.111111111111111|0.0555555555555556|0.111111111111111
blackrain|Debutante|14|1|3|0|0|0|0|0|0|0|0.0714285714285714
blackrain|Radio|14|1|1|0.142857142857143|0.0714285714285714|0|0.142857142857143|0|0.0714285714285714|0|0.0714285714285714
blackrain|Nagashima|12|1|3|0.0833333333333333|0|0.166666666666667|0.0833333333333333|0|0.0833333333333333|0|0.166666666666667
blackrain|Techie|12|1|4|0.0833333333333333|0|0|0|0|0|0.0833333333333333|0
blackrain|Zachara|10|1|2|0|0|0|0.1|0|0.2|0|0.2
blackrain|Attorney|6|1|2|0.5|0.166666666666667|0.166666666666667|0.333333333333333|0|0.333333333333333|0.166666666666667|0.166666666666667
blackrain|Boyfriend|5|1|2|0|0.2|0|0|0.4|0|0.4|0.4
blackrain|Clerk|5|1|2|0|0|0|0|0|0|0|0.2
blackrain|Sergeant|4|1|1|0|0.25|0|0|0|0|0|0.25
blackrain|Hostess|3|1|1|0.333333333333333|0|0|0|0|0|0|0.333333333333333
blackrain|Inspector|3|1|1|0|0|0|0|0|0|0.333333333333333|0
blackrain|Japanese Man|3|1|1|0|0|0|0|0|0|0|0
blackrain|Man's Voice|3|1|1|0.333333333333333|0|0|0.333333333333333|0|0.333333333333333|0.333333333333333|0
blackrain|Police Lieutenant|3|1|1|0|0.333333333333333|0|0|0|0.333333333333333|0|0
blackrain|Woman|3|1|1|0.333333333333333|0|0.333333333333333|0.333333333333333|0|0.333333333333333|0|0
blackrain|Businessman|1|1|1|1|0|1|1|0|1|0|0
blackrain|Dealer|1|1|1|0|0|0|0|0|0|0|0
blackrain|Girl|1|1|1|0|0|0|0|0|0|0|1
blackrain|Man|1|1|1|0|0|0|0|0|0|0|0
blacksnakemoan|Lazarus|1093|1|223|0.0951509606587374|0.133577310155535|0.107959743824337|0.108874656907594|0.129917657822507|0.10704483074108|0.0695333943275389|0.123513266239707
blacksnakemoan|Rae|421|1|136|0.147268408551069|0.125890736342043|0.114014251781473|0.121140142517815|0.152019002375297|0.118764845605701|0.0688836104513064|0.0950118764845606
blacksnakemoan|Ronnie|192|1|42|0.114583333333333|0.119791666666667|0.104166666666667|0.119791666666667|0.0416666666666667|0.109375|0.0364583333333333|0.0520833333333333
blacksnakemoan|Tehronne|121|1|30|0.115702479338843|0.0991735537190083|0.115702479338843|0.0991735537190083|0.0661157024793388|0.0909090909090909|0.0909090909090909|0.132231404958678
blacksnakemoan|Gill|101|1|25|0.118811881188119|0.099009900990099|0.108910891089109|0.0693069306930693|0.0693069306930693|0.0792079207920792|0.0396039603960396|0.118811881188119
blacksnakemoan|Angela|85|1|29|0.0823529411764706|0.235294117647059|0.0941176470588235|0.105882352941176|0.247058823529412|0.129411764705882|0.105882352941176|0.270588235294118
blacksnakemoan|Rose|50|1|16|0.12|0.34|0.12|0.02|0.14|0.06|0.06|0.14
blacksnakemoan|Lincoln|36|1|16|0|0.138888888888889|0|0.111111111111111|0.0833333333333333|0.0277777777777778|0.0833333333333333|0.111111111111111
blacksnakemoan|Ella Mae|34|1|5|0.0294117647058824|0.117647058823529|0|0|0.147058823529412|0|0.117647058823529|0.147058823529412
blacksnakemoan|Herman|28|1|7|0.0714285714285714|0|0.107142857142857|0.178571428571429|0|0.0357142857142857|0|0.0714285714285714
blacksnakemoan|Sandy|27|1|10|0.185185185185185|0.148148148148148|0.148148148148148|0.0740740740740741|0.0740740740740741|0.0740740740740741|0.0740740740740741|0.0740740740740741
blacksnakemoan|Mayella|25|1|7|0.16|0.08|0.08|0.04|0.12|0.16|0.08|0.12
blacksnakemoan|Bojo|21|1|6|0.0952380952380952|0.0476190476190476|0.0476190476190476|0|0.238095238095238|0.142857142857143|0.0476190476190476|0.142857142857143
blacksnakemoan|Deke|20|1|3|0.1|0.15|0.1|0.2|0.25|0.1|0.05|0.2
blacksnakemoan|Kell|20|1|5|0.15|0.15|0.15|0.05|0.2|0|0.15|0.2
blacksnakemoan|Jesse|17|1|7|0.176470588235294|0.117647058823529|0.176470588235294|0.176470588235294|0.117647058823529|0.117647058823529|0.0588235294117647|0
blacksnakemoan|Operator|9|1|1|0|0|0|0.222222222222222|0|0.111111111111111|0.111111111111111|0.111111111111111
blacksnakemoan|Conner|7|1|1|0.285714285714286|0|0.285714285714286|0.142857142857143|0|0.142857142857143|0|0
blacksnakemoan|Rae & Lazarus|7|1|1|0|0.142857142857143|0.142857142857143|0|0.428571428571429|0.142857142857143|0|0.142857142857143
blacksnakemoan|Batson|5|1|1|0.2|0|0.2|0|0|0|0|0
blacksnakemoan|Red|4|1|2|0.25|0|0|0|0|0|0|0
blacksnakemoan|Waitress|4|1|1|0|0.25|0|0|0|0|0|0
blacksnakemoan|Charlie|3|1|2|0|0|0|0|0|0|0|0
blacksnakemoan|Rose/Rae|3|1|1|0.666666666666667|0|0.333333333333333|0.333333333333333|0|0|0.333333333333333|0
blacksnakemoan|Arty|2|1|2|0|0|0|0|0.5|0|0|0
blacksnakemoan|Bryan|2|1|1|0|0|0|0|0|0|0.5|0
blacksnakemoan|Gene|2|1|1|0|1|0|0|1|0|1|1
