filename,path,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
getawaythe.txt,Action/getawaythe.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
getcarter.txt,Action/getcarter.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
getlow.txt,Drama/getlow.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ghost.txt,Drama/ghost.txt,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
ghostandthedarknessthe.txt,Action/ghostandthedarknessthe.txt,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ghostbusters.txt,Comedy/ghostbusters.txt,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ghostbusters2.txt,Action/ghostbusters2.txt,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ghostrider.txt,Action/ghostrider.txt,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ghostship.txt,Action/ghostship.txt,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
ghostworld.txt,Comedy/ghostworld.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gingersnaps.txt,Drama/gingersnaps.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
girlwiththedragontattoothe.txt,Crime/girlwiththedragontattoothe.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gladiator.txt,Action/gladiator.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glengarryglengross.txt,Drama/glengarryglengross.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
go.txt,Comedy/go.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
godfather.txt,Crime/godfather.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
godfatherpartii.txt,Crime/godfatherpartii.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
godfatherpartiiithe.txt,Crime/godfatherpartiiithe.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
godsandmonsters.txt,Drama/godsandmonsters.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
godzilla.txt,Action/godzilla.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
gonein60seconds.txt,Action/gonein60seconds.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodgirlthe.txt,Comedy/goodgirlthe.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goodwillhunting.txt,Comedy/goodwillhunting.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gothika.txt,Horror/gothika.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
graduatethe.txt,Comedy/graduatethe.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
grandhotel.txt,Drama/grandhotel.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
grandtheftparsons.txt,Comedy/grandtheftparsons.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grantorino.txt,Crime/grantorino.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grapesofwraththe.txt,Drama/grapesofwraththe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gravity.txt,Sci-Fi/gravity.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
greenmilethe.txt,Drama/greenmilethe.txt,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gremlins.txt,Comedy/gremlins.txt,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
gremlins2.txt,Comedy/gremlins2.txt,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
griftersthe.txt,Crime/griftersthe.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grossepointblank.txt,Comedy/grossepointblank.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
groundhogday.txt,Comedy/groundhogday.txt,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
grudgethe.txt,Horror/grudgethe.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
hackers.txt,Action/hackers.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
halloweenthecurseofmichaelmyers.txt,Horror/halloweenthecurseofmichaelmyers.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
hallpass.txt,Comedy/hallpass.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hancock.txt,Action/hancock.txt,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
hangoverthe.txt,Comedy/hangoverthe.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
hanna.txt,Action/hanna.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hannahandhersisters.txt,Comedy/hannahandhersisters.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hannibal.txt,Horror/hannibal.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
happybirthdaywandajune.txt,Comedy/happybirthdaywandajune.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
happyfeet.txt,Animation/happyfeet.txt,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hardrain.txt,Action/hardrain.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hardtokill.txt,Action/hardtokill.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
haroldandkumargotowhitecastle.txt,Adventure/haroldandkumargotowhitecastle.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hauntingthe.txt,Horror/hauntingthe.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
heat.txt,Action/heat.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
heathers.txt,Comedy/heathers.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heavenlycreatures.txt,Crime/heavenlycreatures.txt,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
heavymetal.txt,Action/heavymetal.txt,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
hebrewhammerthe.txt,Comedy/hebrewhammerthe.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heist.txt,Crime/heist.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hellboundhellraiserii.txt,Horror/hellboundhellraiserii.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
hellboy.txt,Action/hellboy.txt,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
hellboy2thegoldenarmy.txt,Action/hellboy2thegoldenarmy.txt,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hellraiser.txt,Horror/hellraiser.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hellraiser3hellonearth.txt,Fantasy/hellraiser3hellonearth.txt,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
hellraiserdeader.txt,Horror/hellraiserdeader.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
hellraiserhellseeker.txt,Horror/hellraiserhellseeker.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
helpthe.txt,Drama/helpthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
henryfool.txt,Comedy/henryfool.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
henryscrime.txt,Crime/henryscrime.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hesher.txt,Drama/hesher.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hesjustnotthatintoyou.txt,Comedy/hesjustnotthatintoyou.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
highfidelity.txt,Comedy/highfidelity.txt,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
highlander.txt,Action/highlander.txt,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
highlanderendgame.txt,Action/highlanderendgame.txt,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
hillshaveeyesthe.txt,Horror/hillshaveeyesthe.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
hisgirlfriday.txt,Comedy/hisgirlfriday.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hitchcock.txt,Drama/hitchcock.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hitchhikersguidetothegalaxythe.txt,Adventure/hitchhikersguidetothegalaxythe.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hollowman.txt,Horror/hollowman.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
honeydripper.txt,Drama/honeydripper.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
horriblebosses.txt,Comedy/horriblebosses.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horsewhispererthe.txt,Drama/horsewhispererthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hospitalthe.txt,Comedy/hospitalthe.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hostage.txt,Action/hostage.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hotelrwanda.txt,Drama/hotelrwanda.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
hottubtimemachine.txt,Comedy/hottubtimemachine.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
houseof1000corpses.txt,Horror/houseof1000corpses.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
howtolosefriendsalienatepeople.txt,Comedy/howtolosefriendsalienatepeople.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
howtotrainyourdragon.txt,Adventure/howtotrainyourdragon.txt,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
howtotrainyourdragon2.txt,Action/howtotrainyourdragon2.txt,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hudsonhawk.txt,Action/hudsonhawk.txt,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hudsuckerproxythe.txt,Comedy/hudsuckerproxythe.txt,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
humannature.txt,Comedy/humannature.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huntforredoctoberthe.txt,Action/huntforredoctoberthe.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
iamnumberfour.txt,Action/iamnumberfour.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
iamsam.txt,Drama/iamsam.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
icestormthe.txt,Drama/icestormthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
idesofmarchthe.txt,Drama/idesofmarchthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
illdoanything.txt,Comedy/illdoanything.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iloveyouphillipmorris.txt,Comedy/iloveyouphillipmorris.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
imaginariumofdoctorparnassusthe.txt,Adventure/imaginariumofdoctorparnassusthe.txt,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
inception.txt,Action/inception.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
independenceday.txt,Action/independenceday.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
indianajonesandthelastcrusade.txt,Action/indianajonesandthelastcrusade.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indianajonesandtheraidersofthelostark.txt,Action/indianajonesandtheraidersofthelostark.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indianajonesandthetempleofdoom.txt,Action/indianajonesandthetempleofdoom.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indianajonesiv.txt,Action/indianajonesiv.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
informantthe.txt,Comedy/informantthe.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
inglouriousbasterds.txt,Action/inglouriousbasterds.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
insiderthe.txt,Drama/insiderthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
insidious.txt,Horror/insidious.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
insomnia.txt,Crime/insomnia.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
interviewwiththevampire.txt,Drama/interviewwiththevampire.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
inthebedroom.txt,Crime/inthebedroom.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intheloop.txt,Comedy/intheloop.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intolerablecruelty.txt,Comedy/intolerablecruelty.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
intothewild.txt,Adventure/intothewild.txt,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inventingtheabbotts.txt,Drama/inventingtheabbotts.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
inventionoflyingthe.txt,Comedy/inventionoflyingthe.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
invictus.txt,Drama/invictus.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irobot.txt,Action/irobot.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ironladythe.txt,Drama/ironladythe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
islandthe.txt,Action/islandthe.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
istillknowwhatyoudidlastsummer.txt,Horror/istillknowwhatyoudidlastsummer.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
italianjobthe.txt,Action/italianjobthe.txt,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ithappenedonenight.txt,Comedy/ithappenedonenight.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
itsawonderfullife.txt,Drama/itsawonderfullife.txt,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
itscomplicated.txt,Comedy/itscomplicated.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jacketthe.txt,Drama/jacketthe.txt,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
jackiebrown.txt,Comedy/jackiebrown.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacobsladder.txt,Drama/jacobsladder.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
janeeyre.txt,Drama/janeeyre.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jasonx.txt,Action/jasonx.txt,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
jaws.txt,Adventure/jaws.txt,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
jaws2.txt,Adventure/jaws2.txt,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
jayandsilentbobstrikeback.txt,Adventure/jayandsilentbobstrikeback.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jennifereight.txt,Mystery/jennifereight.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
jennifersbody.txt,Comedy/jennifersbody.txt,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
jerrymaguire.txt,Comedy/jerrymaguire.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jfk.txt,Crime/jfk.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
jimmyandjudy.txt,Action/jimmyandjudy.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnq.txt,Crime/johnq.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
judgedredd.txt,Action/judgedredd.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
juno.txt,Comedy/juno.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jurassicpark.txt,Action/jurassicpark.txt,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
jurassicparkiii.txt,Action/jurassicparkiii.txt,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
jurassicparkthelostworld.txt,Action/jurassicparkthelostworld.txt,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
kafka.txt,Drama/kafka.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kalifornia.txt,Crime/kalifornia.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kateleopold.txt,Comedy/kateleopold.txt,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
kids.txt,Drama/kids.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kidsareallrightthe.txt,Comedy/kidsareallrightthe.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
killbillvolume12.txt,Action/killbillvolume12.txt,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
killingzoe.txt,Crime/killingzoe.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kingdomthe.txt,Action/kingdomthe.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kingkong.txt,Action/kingkong.txt,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
kingofcomedythe.txt,Comedy/kingofcomedythe.txt,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingsspeechthe.txt,Drama/kingsspeechthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klute.txt,Crime/klute.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
knockedup.txt,Comedy/knockedup.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kramervskramer.txt,Drama/kramervskramer.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kundun.txt,Drama/kundun.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kungfupanda.txt,Action/kungfupanda.txt,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l.a.confidential.txt,Crime/l.a.confidential.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
laboroflove.txt,Drama/laboroflove.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
labyrinth.txt,Adventure/labyrinth.txt,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ladykillersthe.txt,Comedy/ladykillersthe.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lakeplacid.txt,Action/lakeplacid.txt,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
landofthedead.txt,Action/landofthedead.txt,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
larrycrowne.txt,Comedy/larrycrowne.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lastboyscoutthe.txt,Action/lastboyscoutthe.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lastchanceharvey.txt,Drama/lastchanceharvey.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lastflightthe.txt,Drama/lastflightthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lastofthemohicansthe.txt,Adventure/lastofthemohicansthe.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
lastsamuraithe.txt,Action/lastsamuraithe.txt,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
laststationthe.txt,Drama/laststationthe.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lasttangoinparis.txt,Drama/lasttangoinparis.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lawabidingcitizen.txt,Crime/lawabidingcitizen.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
leavinglasvegas.txt,Drama/leavinglasvegas.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
legallyblonde.txt,Comedy/legallyblonde.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
legend.txt,Adventure/legend.txt,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
legion.txt,Action/legion.txt,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
lesmiserables.txt,Drama/lesmiserables.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
leviathan.txt,Horror/leviathan.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
liarliar.txt,Comedy/liarliar.txt,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
life.txt,Comedy/life.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lifeasahouse.txt,Comedy/lifeasahouse.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lifeofdavidgalethe.txt,Crime/lifeofdavidgalethe.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lifeofpi.txt,Adventure/lifeofpi.txt,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lightsleeper.txt,Drama/lightsleeper.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
limeythe.txt,Crime/limeythe.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
limitless.txt,Mystery/limitless.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
lincoln.txt,Drama/lincoln.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lincolnlawyerthe.txt,Crime/lincolnlawyerthe.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
littleathens.txt,Comedy/littleathens.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
littlemermaidthe.txt,Animation/littlemermaidthe.txt,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
littlenicky.txt,Comedy/littlenicky.txt,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
livinginoblivion.txt,Comedy/livinginoblivion.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lockstockandtwosmokingbarrels.txt,Comedy/lockstockandtwosmokingbarrels.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
logansrun.txt,Action/logansrun.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lonestar.txt,Crime/lonestar.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
longkissgoodnightthe.txt,Action/longkissgoodnightthe.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
looper.txt,Action/looper.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lordofillusions.txt,Fantasy/lordofillusions.txt,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
