movie,leftSpaceCount,pctTokens,pctRecords,pctTokensI,pctTokensQuestionMark,pctTokensQuestionWord,pctTokensYou,pctTokensWe,pctTokensCapitalized,pctTokensCharacterMention,pctTokensCharacterMentionCapitalized,pctLinesCharacterMention,pctLinesCharacterMentionCapitalized,pctLinesOnlyCapitalizedCharacterMention,pctLinesCharacterDirection,pctLinesCapitalized,pctLinesSetting,dialogueIndentInd,characterIndentInd,descriptionIndentInd,settingIndentInd,characterDirectionIndentInd,mixedCharacterWithDialogueIndentInd,mixedDescriptionWithDialogueIndentInd,dialogueIndentCount,characterIndentCount,descriptionIndentCount,settingIndentCount,characterDirectionIndentCount,mixedCharacterWithDialogueIndentCount,mixedDescriptionWithDialogueIndentCount,entropy,pctRecordsDropped,pctTokensDropped
15minutes,8,0.443969132695856,0.439897150203557,0.0450595125637635,0.0440204043075761,0.0098242962403174,0.0631022104666541,0.0107689401095787,0.00840733043642547,0.0105800113357264,9.44643869261288e-05,0.0545543107647345,0.000487092060399416,0,0,0.00584510472479299,0.00292255236239649,1,0,0,0,0,0,0,1,1,1,1,2,0,0,1.30279719992874,0.0269980715663167,0.0116171783257843
15minutes,12,0.0111139070625734,0.0254981787015213,0,0,0,0,0,0.0113207547169811,0.173584905660377,0,0.38655462184874,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,1.30279719992874,0.0269980715663167,0.0116171783257843
15minutes,13,0.000293574903539675,0.00107135204628241,0,0,0,0,0,0,0.142857142857143,0,0.2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,1.30279719992874,0.0269980715663167,0.0116171783257843
15minutes,16,0.0457976849521892,0.218770087850868,0,0,0,0,0,1,0.828754578754579,0.828754578754579,0.886385896180216,0.886385896180216,0.856023506366308,0.0137120470127326,1,0,0,1,0,0,0,0,0,1,1,1,1,2,0,0,1.30279719992874,0.0269980715663167,0.0116171783257843
15minutes,25,0.000125817815802718,0.000214270409256482,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1.30279719992874,0.0269980715663167,0.0116171783257843
30minutesorless,10,0.42809364548495,0.269307368886922,0.000416666666666667,0.000729166666666667,0.003125,0.00145833333333333,0.00166666666666667,0.0645833333333333,0.080625,0.00177083333333333,0.635990139687757,0.0139687756778965,0,0.0147904683648316,0.0977814297452753,0.0862777321281841,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1.23748075618925,0.0033193184332817,0.00133779264214047
30minutesorless,11,0.522943143812709,0.50674928081434,0.0524430800716296,0.024217617463972,0.00963588300503112,0.0609704101645775,0.0120235354310565,0.0048605781529803,0.0114266223245502,0.00221710582416645,0.0585152838427948,0.011353711790393,0.011353711790393,0.00480349344978166,0.0157205240174673,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23748075618925,0.0033193184332817,0.00133779264214047
30minutesorless,23,0.000178372352285396,0.000221287895552113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23748075618925,0.0033193184332817,0.00133779264214047
30minutesorless,25,0.000758082497212932,0.00243416685107325,0,0,0,0,0.0588235294117647,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23748075618925,0.0033193184332817,0.00133779264214047
30minutesorless,26,0.0476254180602007,0.220624031865457,0,0,0,0,0,0.993445692883895,0.820224719101124,0.820224719101124,0.878635907723169,0.878635907723169,0.875626880641926,0.0601805416248746,0.992978936810431,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1.23748075618925,0.0033193184332817,0.00133779264214047
30minutesorless,33,0.000178372352285396,0.000221287895552113,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23748075618925,0.0033193184332817,0.00133779264214047
30minutesorless,37,8.91861761426979e-05,0.000221287895552113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23748075618925,0.0033193184332817,0.00133779264214047
30minutesorless,65,0.000133779264214047,0.000221287895552113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.23748075618925,0.0033193184332817,0.00133779264214047
48hrs.,0,0.000253267146185797,0.000229779411764706,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1.24109136660904,0.000919117647058824,0.000658494580083072
48hrs.,14,0.460844899199676,0.317784926470588,0.00043965706748736,0.00010991426687184,0.002747856671796,0.00032974280061552,0,0.063860189052539,0.0914486700373708,0.010991426687184,0.601590744757773,0.0723065798987708,0.0433839479392625,0.0115690527838033,0.174258857556038,0.0231381055676067,0,0,1,1,0,0,0,1,2,1,1,1,0,0,1.24109136660904,0.000919117647058824,0.000658494580083072
48hrs.,19,0.000303920575422956,0.000229779411764706,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1.24109136660904,0.000919117647058824,0.000658494580083072
48hrs.,24,0.489717353864857,0.465992647058824,0.048303682250724,0.0249275961936285,0.0108605709557302,0.063301613570542,0.00941249482829955,0.00103434009102193,0.0130326851468763,0.000103434009102193,0.0621301775147929,0.000493096646942801,0.000493096646942801,0,0.000493096646942801,0,1,0,0,0,0,0,0,1,2,1,1,1,0,0,1.24109136660904,0.000919117647058824,0.000658494580083072
48hrs.,27,0.000101306858474319,0.000229779411764706,0,0,0,0,0,1,1,1,2,2,1,0,1,0,0,1,0,0,0,0,0,1,2,1,1,1,0,0,1.24109136660904,0.000919117647058824,0.000658494580083072
48hrs.,31,5.06534292371594e-05,0.000229779411764706,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,1,1,0,0,1.24109136660904,0.000919117647058824,0.000658494580083072
48hrs.,34,0.0486779454969101,0.215073529411765,0,0,0,0,0,1,0.844953173777315,0.844953173777315,0.867521367521368,0.867521367521368,0.867521367521368,0,1,0,0,1,0,0,0,0,0,1,2,1,1,1,0,0,1.24109136660904,0.000919117647058824,0.000658494580083072
48hrs.,45,5.06534292371594e-05,0.000229779411764706,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1.24109136660904,0.000919117647058824,0.000658494580083072
5050,10,0.452715192086726,0.247355924886683,0.000882807327300817,0.000662105495475612,0.00375193114102847,0.00220701831825204,0.00286912381372765,0.0789009048775105,0.0924740675347605,0.00573824762745531,0.731239092495637,0.0453752181500873,0,0.0209424083769634,0.0916230366492147,0.0837696335078534,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1.29440480071854,0.00194258579753939,0.000949193185792077
5050,11,0.480841284907828,0.48845240664796,0.0462337662337662,0.0368831168831169,0.0109090909090909,0.0618181818181818,0.00872727272727273,0.0188051948051948,0.0200519480519481,0.00654545454545455,0.0852850198851083,0.0278391515687141,0.00574458683163942,0.0225364560318162,0.0353513035793195,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1.29440480071854,0.00194258579753939,0.000949193185792077
5050,25,0.000499575360943198,0.00107921433196633,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.29440480071854,0.00194258579753939,0.000949193185792077
5050,26,0.0654943298196533,0.262249082667818,0,0,0,0,0,1,0.700228832951945,0.700228832951945,0.755555555555556,0.755555555555556,0.730864197530864,0.165432098765432,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1.29440480071854,0.00194258579753939,0.000949193185792077
